"","genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","gid","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"90","g10354.t1",0.812859615201564,4.87609643687557,10.0403360577755,3.82628663598999e-10,8.38933697529295e-09,12.8438930034646,"g10354","a5f072a786611f53de157ffd27cf8a27",130,"Pfam","PF01096","Transcription factor S-II (TFIIS)",89,129,"3.4E-15",TRUE,"27-07-2020","IPR001222","Zinc finger, TFIIS-type","GO:0003676|GO:0006351|GO:0008270"
"91","g10354.t1",0.812859615201564,4.87609643687557,10.0403360577755,3.82628663598999e-10,8.38933697529295e-09,12.8438930034646,"g10354","a5f072a786611f53de157ffd27cf8a27",130,"Pfam","PF02150","RNA polymerases M/15 Kd subunit",19,56,"2.7E-14",TRUE,"27-07-2020","IPR001529","DNA-directed RNA polymerase, M/15kDa subunit","GO:0006351"
"92","g10355.t1",0.928260427840457,5.69302178927734,7.79210803769661,4.47949307930768e-08,3.89381494578369e-07,7.83371614563481,"g10355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","g10360.t1",2.27859360099,4.8394067865944,9.59126944575267,9.40198611638134e-10,1.69931629237466e-08,12.0207771704889,"g10360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","g10374.t1",0.655931702572219,5.53154651335537,7.86015493241621,3.84042641255731e-08,3.42794232840217e-07,8.0054705916242,"g10374","d26eee8626853576e5794892ddeda0fd",550,"Pfam","PF14881","Tubulin domain",142,328,"1.3E-23",TRUE,"27-07-2020","IPR029209","DML1/Misato, tubulin domain",""
"95","g10374.t1",0.655931702572219,5.53154651335537,7.86015493241621,3.84042641255731e-08,3.42794232840217e-07,8.0054705916242,"g10374","d26eee8626853576e5794892ddeda0fd",550,"Pfam","PF10644","Misato Segment II tubulin-like domain",5,120,"5.1E-36",TRUE,"27-07-2020","IPR019605","Misato Segment II tubulin-like domain",""
"96","g10378.t1",-2.83831614530057,4.0368561466663,-7.05103989022258,2.49068959345447e-07,1.61679094554635e-06,6.45181584283209,"g10378","152f03841efb9c2b8082578229650cab",431,"SignalP_EUK","SignalP-noTM","",1,17,"-",TRUE,"27-07-2020","","",""
"97","g10398.t1",0.871873378695959,6.65357612330714,9.29444926844641,1.7273364658231e-09,2.70939158702148e-08,11.0639260918125,"g10398","aec0eaab5a8c3583f36f8bd9f500b23b",1931,"Pfam","PF01437","Plexin repeat",659,696,"6.8E-5",TRUE,"27-07-2020","IPR002165","Plexin repeat",""
"98","g10398.t1",0.871873378695959,6.65357612330714,9.29444926844641,1.7273364658231e-09,2.70939158702148e-08,11.0639260918125,"g10398","aec0eaab5a8c3583f36f8bd9f500b23b",1931,"Pfam","PF17960","TIG domain",569,658,"1.4E-21",TRUE,"27-07-2020","IPR041019","Plexin, TIG domain 1",""
"99","g10398.t1",0.871873378695959,6.65357612330714,9.29444926844641,1.7273364658231e-09,2.70939158702148e-08,11.0639260918125,"g10398","aec0eaab5a8c3583f36f8bd9f500b23b",1931,"SignalP_EUK","SignalP-noTM","",1,21,"-",TRUE,"27-07-2020","","",""
"100","g10398.t1",0.871873378695959,6.65357612330714,9.29444926844641,1.7273364658231e-09,2.70939158702148e-08,11.0639260918125,"g10398","aec0eaab5a8c3583f36f8bd9f500b23b",1931,"Pfam","PF01403","Sema domain",55,486,"3.4E-48",TRUE,"27-07-2020","IPR001627","Sema domain","GO:0005515"
"101","g10398.t1",0.871873378695959,6.65357612330714,9.29444926844641,1.7273364658231e-09,2.70939158702148e-08,11.0639260918125,"g10398","aec0eaab5a8c3583f36f8bd9f500b23b",1931,"Pfam","PF01833","IPT/TIG domain",860,946,"6.9E-12",TRUE,"27-07-2020","IPR002909","IPT domain",""
"102","g10398.t1",0.871873378695959,6.65357612330714,9.29444926844641,1.7273364658231e-09,2.70939158702148e-08,11.0639260918125,"g10398","aec0eaab5a8c3583f36f8bd9f500b23b",1931,"Pfam","PF01833","IPT/TIG domain",951,1035,"1.4E-7",TRUE,"27-07-2020","IPR002909","IPT domain",""
"103","g10398.t1",0.871873378695959,6.65357612330714,9.29444926844641,1.7273364658231e-09,2.70939158702148e-08,11.0639260918125,"g10398","aec0eaab5a8c3583f36f8bd9f500b23b",1931,"Pfam","PF01437","Plexin repeat",509,553,"7.1E-9",TRUE,"27-07-2020","IPR002165","Plexin repeat",""
"104","g10398.t1",0.871873378695959,6.65357612330714,9.29444926844641,1.7273364658231e-09,2.70939158702148e-08,11.0639260918125,"g10398","aec0eaab5a8c3583f36f8bd9f500b23b",1931,"Pfam","PF01833","IPT/TIG domain",1039,1112,"3.4E-6",TRUE,"27-07-2020","IPR002909","IPT domain",""
"105","g10398.t1",0.871873378695959,6.65357612330714,9.29444926844641,1.7273364658231e-09,2.70939158702148e-08,11.0639260918125,"g10398","aec0eaab5a8c3583f36f8bd9f500b23b",1931,"Pfam","PF01833","IPT/TIG domain",1175,1263,"5.9E-9",TRUE,"27-07-2020","IPR002909","IPT domain",""
"106","g10398.t1",0.871873378695959,6.65357612330714,9.29444926844641,1.7273364658231e-09,2.70939158702148e-08,11.0639260918125,"g10398","aec0eaab5a8c3583f36f8bd9f500b23b",1931,"Pfam","PF08337","Plexin cytoplasmic RasGAP domain",1350,1897,"1.0E-243",TRUE,"27-07-2020","IPR013548","Plexin, cytoplasmic RasGAP domain",""
"107","g10398.t1",0.871873378695959,6.65357612330714,9.29444926844641,1.7273364658231e-09,2.70939158702148e-08,11.0639260918125,"g10398","aec0eaab5a8c3583f36f8bd9f500b23b",1931,"Pfam","PF18020","TIG domain found in plexin",723,812,"7.7E-23",TRUE,"27-07-2020","IPR041362","Plexin, TIG domain 2",""
"108","g1040.t1",1.38298575683256,7.66807238988702,10.1653955865144,2.9921450796731e-10,6.86727283875975e-09,12.8116494317229,"g1040","c7d2a72b09b0da8e443eb4d1a80f9c52",1087,"Pfam","PF16529","WD40 region of Ge1, enhancer of mRNA-decapping protein",41,362,"9.7E-119",TRUE,"27-07-2020","IPR032401","Enhancer of mRNA-decapping protein 4, WD40 repeat region",""
"109","g10422.t1",-1.05261514158048,5.3868189181641,-9.1319364591174,2.42155030472446e-09,3.53958523265043e-08,10.8613623157988,"g10422","63335f3fe140872fa7e6d92f0778ad17",281,"Pfam","PF03807","NADP oxidoreductase coenzyme F420-dependent",10,107,"3.3E-14",TRUE,"27-07-2020","IPR028939","Pyrroline-5-carboxylate reductase, catalytic, N-terminal",""
"110","g10422.t1",-1.05261514158048,5.3868189181641,-9.1319364591174,2.42155030472446e-09,3.53958523265043e-08,10.8613623157988,"g10422","63335f3fe140872fa7e6d92f0778ad17",281,"Pfam","PF14748","Pyrroline-5-carboxylate reductase dimerisation",173,276,"1.8E-36",TRUE,"27-07-2020","IPR029036","Pyrroline-5-carboxylate reductase, dimerisation domain",""
"111","g10438.t1",-3.2272200609431,1.492822156041,-8.3985653795575,1.16109749445942e-08,1.26816212828875e-07,9.93824636701703,"g10438","36ea286ce397e1be10c21283b7a70260",243,"SignalP_EUK","SignalP-noTM","",1,18,"-",TRUE,"27-07-2020","","",""
"112","g10442.t1",-1.00596795554249,7.68774770030048,-9.38009341615819,1.44761733697133e-09,2.37542940405885e-08,11.1801029071141,"g10442","a7a6a81089e7eb912440147bc9bcb875",315,"Pfam","PF00992","Troponin",50,179,"4.3E-38",TRUE,"27-07-2020","IPR001978","Troponin","GO:0005861"
"113","g10466.t1",6.73779976914163,-0.344186293109359,11.5426052586526,2.25532898681308e-11,8.42715832821349e-10,15.5559727904518,"g10466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","g10466.t2",5.95451941695468,-2.74726351878462,12.5428970765944,3.93527606131213e-12,2.11213644853237e-10,16.2291075092339,"g10466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","g10472.t1",5.11109073220746,3.53038232351342,9.49432931561667,1.14539126404994e-09,1.98710975226476e-08,12.2544496948809,"g10472","46d45379d63b5324f6d91e3ecc9510e2",199,"Pfam","PF02809","Ubiquitin interaction motif",139,155,"0.059",TRUE,"27-07-2020","IPR003903","Ubiquitin interacting motif",""
"116","g10472.t1",5.11109073220746,3.53038232351342,9.49432931561667,1.14539126404994e-09,1.98710975226476e-08,12.2544496948809,"g10472","46d45379d63b5324f6d91e3ecc9510e2",199,"Pfam","PF02809","Ubiquitin interaction motif",175,189,"0.0019",TRUE,"27-07-2020","IPR003903","Ubiquitin interacting motif",""
"117","g10512.t1",-2.30776357085862,0.068164958798039,-7.95105878424475,3.12961978294803e-08,2.89244231957663e-07,9.04876569818276,"g10512","26da7165f5aace5a6f7b30d747e9832c",1050,"SignalP_EUK","SignalP-noTM","",1,16,"-",TRUE,"27-07-2020","","",""
"118","g1052.t1",0.992116831248087,6.44031192552216,8.42131036955109,1.10481834486577e-08,1.21831493246033e-07,9.17535932565781,"g1052","9d35a9d2110fed5186a32b8d656a7979",1071,"Pfam","PF00225","Kinesin motor domain",21,352,"2.0E-115",TRUE,"27-07-2020","IPR001752","Kinesin motor domain","GO:0003777|GO:0005524|GO:0007018|GO:0008017"
"119","g1052.t1",0.992116831248087,6.44031192552216,8.42131036955109,1.10481834486577e-08,1.21831493246033e-07,9.17535932565781,"g1052","9d35a9d2110fed5186a32b8d656a7979",1071,"Pfam","PF13931","Kinesin-associated microtubule-binding",937,1020,"4.0E-15",TRUE,"27-07-2020","IPR025901","Kinesin-associated microtubule-binding domain","GO:0008017"
"120","g10527.t1",1.32461967459793,4.79606320497197,11.1143384158825,4.92238465519106e-11,1.61802787469678e-09,14.9918468782879,"g10527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","g10535.t1",3.4526921048899,-2.5330291914688,6.88168991564343,3.72287313040361e-07,2.26270761479264e-06,6.55982338395995,"g10535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","g10555.t1",5.92030937344757,0.0600746160939318,10.8456240305453,8.11827236685316e-11,2.42489265914266e-09,14.4300423813094,"g10555","68f0cbd17b8c5313336f43bf2d7ee77d",339,"SignalP_EUK","SignalP-noTM","",1,19,"-",TRUE,"27-07-2020","","",""
"123","g10556.t1",6.55129570518689,-0.499547424774553,9.73596896614179,7.01794787283905e-10,1.35051265788247e-08,12.3784014739407,"g10556","88c5bc390b24e67d2f967a59ffa9eb96",307,"SignalP_EUK","SignalP-noTM","",1,23,"-",TRUE,"27-07-2020","","",""
"124","g10557.t1",7.42151149166815,-2.06908082851345,10.2447977930368,2.56217552465288e-10,6.09070790808488e-09,12.9791020578348,"g10557","11ab430a29dcf85fce2278c404d7d95f",336,"SignalP_EUK","SignalP-noTM","",1,21,"-",TRUE,"27-07-2020","","",""
"125","g10563.t1",-1.81902084703447,5.90249206218189,-9.02436648326483,3.03408291962811e-09,4.23948806600239e-08,10.5675381040948,"g10563","8920d45d7033bb7ba3721f15180616d9",643,"SignalP_EUK","SignalP-noTM","",1,20,"-",TRUE,"27-07-2020","","",""
"126","g10563.t1",-1.81902084703447,5.90249206218189,-9.02436648326483,3.03408291962811e-09,4.23948806600239e-08,10.5675381040948,"g10563","8920d45d7033bb7ba3721f15180616d9",643,"Pfam","PF03098","Animal haem peroxidase",76,618,"4.2E-159",TRUE,"27-07-2020","IPR019791","Haem peroxidase, animal-type",""
"127","g10564.t1",-3.37711297021909,5.14857412629994,-8.16335264164177,1.94878555141194e-08,1.9630728355132e-07,8.88197769920747,"g10564","f190409ee41f072fc3c3557b4b10ba6d",638,"SignalP_EUK","SignalP-noTM","",1,22,"-",TRUE,"27-07-2020","","",""
"128","g10564.t1",-3.37711297021909,5.14857412629994,-8.16335264164177,1.94878555141194e-08,1.9630728355132e-07,8.88197769920747,"g10564","f190409ee41f072fc3c3557b4b10ba6d",638,"Pfam","PF03098","Animal haem peroxidase",70,612,"5.2E-157",TRUE,"27-07-2020","IPR019791","Haem peroxidase, animal-type",""
"129","g10575.t1",7.01274683069846,2.68330727843009,11.591780281039,2.06468628462758e-11,7.89483939261122e-10,16.141001570064,"g10575","e3ec5de7c0a2d199c3b8b7c29b828e79",375,"Pfam","PF01053","Cys/Met metabolism PLP-dependent enzyme",10,370,"6.0E-125",TRUE,"27-07-2020","IPR000277","Cys/Met metabolism, pyridoxal phosphate-dependent enzyme","GO:0030170"
"130","g10579.t1",0.902737918998326,6.43650515851068,11.212090960667,4.11168431538427e-11,1.39149119441822e-09,14.9174844811469,"g10579","8fd8fd74be3d6ca0e037642a2e8754d7",262,"Pfam","PF04614","Pex19 protein family",21,261,"6.8E-31",TRUE,"27-07-2020","IPR006708","Pex19 protein","GO:0005777"
"131","g10581.t1",-0.514152991166375,6.80912417294584,-8.83064886330317,4.57140515796036e-09,5.95930805221777e-08,10.0468058270944,"g10581","71b1d4067fe67850b7d3aacc3caa0f1e",369,"Pfam","PF00687","Ribosomal protein L1p/L10e family",161,318,"1.4E-10",TRUE,"27-07-2020","IPR028364","Ribosomal protein L1/ribosomal biogenesis protein",""
"132","g10587.t1",14.957189784972,2.66481596481688,16.4363245836251,1.05908040727381e-14,2.42529413265702e-12,21.3479751619246,"g10587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","g10589.t1",0.96075373993325,2.61136070103376,6.82812267312367,4.23072121901088e-07,2.51645495884024e-06,6.19405849199183,"g10589","a57bb2845deb6d2372d9712079038df0",528,"Pfam","PF04831","Popeye protein conserved region",91,317,"1.1E-38",TRUE,"27-07-2020","IPR006916","Popeye protein","GO:0016020"
"134","g10598.t1",0.775344237506715,5.99645284226945,8.26563421470922,1.55444738634137e-08,1.62131379719107e-07,8.87635145000753,"g10598","9894f80ec7e5b7103ccd5dbac999a4a7",979,"Pfam","PF04177","TAP42-like family",1,291,"1.6E-66",TRUE,"27-07-2020","IPR007304","TAP46-like protein","GO:0009966"
"135","g10598.t1",0.775344237506715,5.99645284226945,8.26563421470922,1.55444738634137e-08,1.62131379719107e-07,8.87635145000753,"g10598","9894f80ec7e5b7103ccd5dbac999a4a7",979,"Pfam","PF00497","Bacterial extracellular solute-binding proteins, family 3",503,850,"9.6E-11",TRUE,"27-07-2020","IPR001638","Solute-binding protein  family 3/N-terminal domain of MltF",""
"136","g10598.t1",0.775344237506715,5.99645284226945,8.26563421470922,1.55444738634137e-08,1.62131379719107e-07,8.87635145000753,"g10598","9894f80ec7e5b7103ccd5dbac999a4a7",979,"Pfam","PF00060","Ligand-gated ion channel",851,898,"1.3E-13",TRUE,"27-07-2020","IPR001320","Ionotropic glutamate receptor","GO:0004970|GO:0016020"
"137","g10609.t2",1.0776502725621,4.75910139138549,9.96532864967352,4.43845742565513e-10,9.3918488236912e-09,12.7196168706595,"g10609","1ceb52f9997d944d6cc9539e34929ddb",305,"Pfam","PF04201","Tumour protein D52 family",147,273,"3.1E-33",TRUE,"27-07-2020","IPR007327","Tumour protein D52",""
"138","g10611.t1",0.628126996589632,4.95850663897301,7.28943055733691,1.42318661079111e-07,1.01599847760322e-06,6.78080237824801,"g10611","6eb1624347b85136668b11c6d4c0aa91",500,"Pfam","PF11789","Zinc-finger of the MIZ type in Nse subunit",394,448,"6.5E-13",TRUE,"27-07-2020","IPR004181","Zinc finger, MIZ-type","GO:0008270"
"139","g10620.t1",-1.81795283607271,1.04004549771021,-6.84005751015242,4.11175898311764e-07,2.45632906208854e-06,6.45497983539372,"g10620","706f54c6692abcd51c96420b9e909bd1",388,"Pfam","PF13640","2OG-Fe(II) oxygenase superfamily",269,368,"1.2E-14",TRUE,"27-07-2020","IPR005123","Oxoglutarate/iron-dependent dioxygenase","GO:0016491|GO:0055114"
"140","g10621.t1",2.81427742509999,3.85711329280366,13.5889728845024,7.057059395126e-13,5.39110456084136e-11,19.5201142396935,"g10621","b405e2d4736d2682af44c339a279dd6b",832,"Pfam","PF13640","2OG-Fe(II) oxygenase superfamily",679,778,"4.7E-13",TRUE,"27-07-2020","IPR005123","Oxoglutarate/iron-dependent dioxygenase","GO:0016491|GO:0055114"
"141","g10621.t1",2.81427742509999,3.85711329280366,13.5889728845024,7.057059395126e-13,5.39110456084136e-11,19.5201142396935,"g10621","b405e2d4736d2682af44c339a279dd6b",832,"Pfam","PF13640","2OG-Fe(II) oxygenase superfamily",270,369,"3.0E-12",TRUE,"27-07-2020","IPR005123","Oxoglutarate/iron-dependent dioxygenase","GO:0016491|GO:0055114"
"142","g10622.t1",2.29401299207961,3.01625644997708,9.46299821386393,1.22116553556988e-09,2.09386203727914e-08,12.0284126015647,"g10622","4af8b30dd983496fdac37859844efa61",491,"Pfam","PF08336","Prolyl 4-Hydroxylase alpha-subunit, N-terminal region",36,160,"2.4E-22",TRUE,"27-07-2020","IPR013547","Prolyl 4-hydroxylase alpha-subunit, N-terminal","GO:0004656|GO:0005783|GO:0016702|GO:0055114"
"143","g10622.t2",2.5215076516196,3.44305690971121,8.72310631988235,5.751800658586e-09,7.18017029518216e-08,10.4414435891412,"g10622","45736e3a6f6b724bf173f5a9fa18c5a8",507,"Pfam","PF08336","Prolyl 4-Hydroxylase alpha-subunit, N-terminal region",36,160,"2.5E-22",TRUE,"27-07-2020","IPR013547","Prolyl 4-hydroxylase alpha-subunit, N-terminal","GO:0004656|GO:0005783|GO:0016702|GO:0055114"
"144","g10627.t1",1.5344205009538,5.91064164361777,14.3974725781793,2.00290425857855e-13,1.95639131608075e-11,20.4580907884652,"g10627","f0647b344bf1c714714fd0746c9b1cbd",289,"Pfam","PF00096","Zinc finger, C2H2 type",118,140,"4.1E-6",TRUE,"27-07-2020","IPR013087","Zinc finger C2H2-type","GO:0003676"
"145","g10627.t1",1.5344205009538,5.91064164361777,14.3974725781793,2.00290425857855e-13,1.95639131608075e-11,20.4580907884652,"g10627","f0647b344bf1c714714fd0746c9b1cbd",289,"Pfam","PF00096","Zinc finger, C2H2 type",174,196,"1.1E-6",TRUE,"27-07-2020","IPR013087","Zinc finger C2H2-type","GO:0003676"
"146","g10627.t1",1.5344205009538,5.91064164361777,14.3974725781793,2.00290425857855e-13,1.95639131608075e-11,20.4580907884652,"g10627","f0647b344bf1c714714fd0746c9b1cbd",289,"Pfam","PF00096","Zinc finger, C2H2 type",202,224,"1.7E-5",TRUE,"27-07-2020","IPR013087","Zinc finger C2H2-type","GO:0003676"
"147","g10627.t1",1.5344205009538,5.91064164361777,14.3974725781793,2.00290425857855e-13,1.95639131608075e-11,20.4580907884652,"g10627","f0647b344bf1c714714fd0746c9b1cbd",289,"Pfam","PF00096","Zinc finger, C2H2 type",146,168,"7.6E-5",TRUE,"27-07-2020","IPR013087","Zinc finger C2H2-type","GO:0003676"
"148","g10627.t1",1.5344205009538,5.91064164361777,14.3974725781793,2.00290425857855e-13,1.95639131608075e-11,20.4580907884652,"g10627","f0647b344bf1c714714fd0746c9b1cbd",289,"Pfam","PF00096","Zinc finger, C2H2 type",90,112,"7.0E-6",TRUE,"27-07-2020","IPR013087","Zinc finger C2H2-type","GO:0003676"
"149","g10638.t1",0.463284095186564,5.74677099848456,8.9083817566284,3.87577060464799e-09,5.21067398315689e-08,10.3105422048779,"g10638","3799a60ca84ba469833ec1a05cb7cb2c",298,"Pfam","PF00653","Inhibitor of Apoptosis domain",182,247,"1.2E-12",TRUE,"27-07-2020","IPR001370","BIR repeat",""
"150","g10638.t1",0.463284095186564,5.74677099848456,8.9083817566284,3.87577060464799e-09,5.21067398315689e-08,10.3105422048779,"g10638","3799a60ca84ba469833ec1a05cb7cb2c",298,"Pfam","PF00653","Inhibitor of Apoptosis domain",92,153,"3.4E-12",TRUE,"27-07-2020","IPR001370","BIR repeat",""
"151","g1064.t2",3.71493341759493,-4.29677672178243,8.00911969061759,2.74769058852803e-08,2.61328578816625e-07,8.71006957287038,"g1064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","g10642.t1",9.40800299777752,5.96702523986366,10.0370446612135,3.85123029670599e-10,8.42609940712426e-09,13.3247296287556,"g10642","8e83a8a818a4ee637bdf17e8317c7af5",458,"Pfam","PF00349","Hexokinase",10,207,"3.4E-64",TRUE,"27-07-2020","IPR022672","Hexokinase, N-terminal","GO:0005524|GO:0005975|GO:0016773"
"153","g10642.t1",9.40800299777752,5.96702523986366,10.0370446612135,3.85123029670599e-10,8.42609940712426e-09,13.3247296287556,"g10642","8e83a8a818a4ee637bdf17e8317c7af5",458,"Pfam","PF03727","Hexokinase",213,446,"2.8E-75",TRUE,"27-07-2020","IPR022673","Hexokinase, C-terminal","GO:0005524|GO:0005975|GO:0016773"
"154","g10648.t1",-0.832217669741637,7.89460825725863,-9.80972472474452,6.05218873460389e-10,1.19822872065501e-08,12.0657644029653,"g10648","181875a61d985a7f983c4e487771500b",549,"Pfam","PF00208","Glutamate/Leucine/Phenylalanine/Valine dehydrogenase",254,445,"3.1E-46",TRUE,"27-07-2020","IPR006096","Glutamate/phenylalanine/leucine/valine dehydrogenase, C-terminal","GO:0006520|GO:0016491|GO:0055114"
"155","g10648.t1",-0.832217669741637,7.89460825725863,-9.80972472474452,6.05218873460389e-10,1.19822872065501e-08,12.0657644029653,"g10648","181875a61d985a7f983c4e487771500b",549,"Pfam","PF02812","Glu/Leu/Phe/Val dehydrogenase, dimerisation domain",105,232,"6.5E-61",TRUE,"27-07-2020","IPR006097","Glutamate/phenylalanine/leucine/valine dehydrogenase, dimerisation domain","GO:0006520|GO:0016491|GO:0055114"
"156","g10652.t1",-1.14196980880287,4.89176545584518,-9.18686695132646,2.15941399363463e-09,3.2343706650597e-08,11.0633519669368,"g10652","15f7ff8ffc2b062d230d36195af33987",300,"Pfam","PF05721","Phytanoyl-CoA dioxygenase (PhyH)",27,245,"9.9E-11",TRUE,"27-07-2020","IPR008775","Phytanoyl-CoA dioxygenase",""
"157","g1068.t1",2.08765291961292,4.92469027495496,7.58300633592788,7.21630067011083e-08,5.800622340522e-07,7.54349986512597,"g1068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","g10725.t1",-3.05332028472744,0.702094398428815,-7.34075292892894,1.26284115536291e-07,9.21315264142638e-07,7.66403887902819,"g10725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","g10727.t1",-2.02691479883955,5.80218576800362,-8.53833270041076,8.56535655925138e-09,9.81824241858571e-08,9.49472335989887,"g10727","4f84d827c01a827215f3c5fd5d8bd304",459,"SignalP_EUK","SignalP-noTM","",1,16,"-",TRUE,"27-07-2020","","",""
"160","g1073.t1",1.54135282200302,8.79654131372944,12.6822191956062,3.11112755619115e-12,1.76580749778987e-10,17.4620343926299,"g1073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","g10730.t1",-1.39062856549696,5.10346420260784,-9.32225611057476,1.63087834656745e-09,2.58955336847111e-08,11.3112533003058,"g10730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
