"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","seq","gene_len","blast","diamond","interpro","anno","length","b.status.final","cov.04v13","b.status","b.status.asn","b.status.kmer"
"132","g23187",13.0824970259293,2.15773041029214,12.8506234040841,1.10718396905862e-12,1.57262062393031e-10,"scaffold_508",1561,NA,"J9LF51","Major royal jelly protein","Y",217096,"A",-0.093031813,"A","A","A"
"133","g20043",9.12457253402519,5.09595499886032,12.7966613729388,1.18008124080627e-12,1.66355963788548e-10,"scaffold_701",1338,"HXK2_DROME","Q9W330","Hexokinase","Y",81196,"A",-0.457223434,"A","A","A"
"134","g17473",3.67606173865155,5.38490873097066,12.7504860561718,1.26527474313654e-12,1.77034598201992e-10,"scaffold_41",1790,NA,NA,"Zinc finger, C2H2 type","Y",1577355,"A",0.165155028,"A","A","A"
"135","g7122",4.01940991800011,7.05436534072337,12.7447407861611,1.27757399516068e-12,1.77431369150131e-10,"scaffold_79",1740,"ADAS_DROME","A0A2J7Q507","FAD linked oxidases, C-terminal domain,FAD binding domain","Y",1236716,"A",0.003766061,"A","A","A"
"136","g22379",13.2168459733281,1.79981278631305,12.7224447122727,1.37498107919931e-12,1.89555295984616e-10,"scaffold_30",623,NA,NA,NA,"N",1716177,"A",0.16112786,"A","A","A"
"137","g275",13.3220970833792,1.17423490918968,12.7165719649625,1.38999814376175e-12,1.90118255674182e-10,"scaffold_137",443,NA,NA,NA,"N",931543,"A",0.060769954,"A","A","A"
"138","g13545",12.3289589221144,0.538119635347491,12.7074991089634,1.39934499349496e-12,1.90118255674182e-10,"scaffold_565",389,NA,NA,NA,"N",179884,"A",-0.024437812,"A","A","A"
"139","g18825",13.5430149634895,2.25889303275518,12.6656233591392,1.51808264225137e-12,2.03824242325753e-10,"scaffold_487",1451,NA,NA,NA,"N",235864,"A",0.254889206,"A","A","A"
"140","g5309",6.41333099369031,-3.11507585971246,12.6415908264559,1.52196884770417e-12,2.03824242325753e-10,"scaffold_1578",398,NA,NA,NA,"N",11811,"B3",0.222918895,"B.loose","A","A"
"141","g15777",9.92827041958254,8.89936430916091,12.6307425515727,1.5672421367562e-12,2.08398743418738e-10,"scaffold_59",1117,"TBB1_NOTNE","A0A212FFP1","Tubulin/FtsZ family, GTPase domain,Tubulin C-terminal domain","Y",1359663,"A",-0.669052076,"A","A","A"
"142","g15681",13.011377274079,0.905863315527248,12.6312174467853,1.60145855273773e-12,2.10526057447132e-10,"scaffold_600",473,NA,NA,NA,"N",144795,"A",0.0589289,"A","A","A"
"143","g3406",9.87852261250171,1.54794522887615,12.6162890542183,1.60569770200757e-12,2.10526057447132e-10,"scaffold_84",407,NA,NA,NA,"N",1218258,"A",0.187609239,"A","A","A"
"144","g19515",13.3403972185977,1.49673187391838,12.6256642359331,1.62141711348521e-12,2.11110760143987e-10,"scaffold_7",446,NA,NA,NA,"N",2872801,"A",0.125011388,"A","A","A"
"145","g21963",11.5432964845713,0.968418296208019,12.4831850654578,2.03603997955265e-12,2.63266990183673e-10,"scaffold_22",353,NA,NA,NA,"N",1994893,"A",-0.083162983,"A","A","A"
"146","g7355",8.25230517430933,4.18653251347493,12.4464690198425,2.12995219372917e-12,2.7352379233033e-10,"scaffold_149",1817,"KLH10_HUMAN","E0VNX1","BTB And C-terminal Kelch,BTB/POZ domain,Kelch motif","Y",892767,"A",-0.02607312,"A","A","A"
"147","g301",12.9301154659199,1.40391550181007,12.4455866681179,2.19628734785813e-12,2.80123751598585e-10,"scaffold_42",538,NA,NA,NA,"N",1571520,"A",-0.296514865,"A","A","A"
"148","g4811",12.0056401326255,0.396835793118166,12.4343286578381,2.22169991009733e-12,2.81450348746046e-10,"scaffold_169",322,NA,NA,NA,"N",814881,"A",-0.607129917,"A","A","A"
"149","g4966",13.713020631504,1.40096401797562,12.3849876763652,2.45491264437505e-12,3.08907095096562e-10,"scaffold_176",692,NA,NA,NA,"N",803147,"A",-0.044774936,"A","A","A"
"150","g3620",13.9984991149836,2.34940114770332,12.3649983394124,2.5479041968284e-12,3.18471038575571e-10,"scaffold_200",1242,NA,NA,NA,"N",691981,"A",-0.260256831,"A","A","A"
"151","g10223",12.1068468436656,1.05983058940442,12.3466768543564,2.58534305439634e-12,3.21010575674682e-10,"scaffold_72",611,NA,NA,NA,"N",1284286,"A",0.153484757,"A","A","A"
"152","g8540",12.6876870650676,1.960685061952,12.3292261758966,2.67744218018873e-12,3.30258969976042e-10,"scaffold_112",704,NA,NA,"Hsp20/alpha crystallin family","Y",1055113,"A",-0.511952334,"A","A","A"
"153","g20437",13.2793190114735,1.54834030785431,12.3235363917366,2.7182594855301e-12,3.32562864547608e-10,"scaffold_585",1811,NA,NA,NA,"N",154826,"A",0.352017392,"A","A","A"
"154","g16506",13.7110363978138,1.7118200300029,12.3147112638342,2.77123921718829e-12,3.32562864547608e-10,"scaffold_25",998,NA,NA,NA,"N",1916934,"A",0.236780962,"A","A","A"
"155","g3721",3.01414483210182,6.93040658996513,12.2904803429554,2.7723745728284e-12,3.32562864547608e-10,"scaffold_190",6212,"PP6R3_MOUSE","A0A2J7QTY3","SIT4 phosphatase-associated protein,Zinc finger, C2H2 type","Y",741964,"A",-0.217068112,"A","A","A"
"156","g15779",10.3753059244122,7.0013617446199,12.2971025237378,2.78170198907571e-12,3.32562864547608e-10,"scaffold_59",695,"TBB1_NOTNE","A0A1D1VIZ5","Tubulin/FtsZ family, GTPase domain","Y",1359663,"A",-0.669052076,"A","A","A"
"157","g3691",14.2843776333881,2.73639366773759,12.3151209334357,2.78480824225156e-12,3.32562864547608e-10,"scaffold_580",875,NA,NA,NA,"N",163456,"A",-0.286484074,"A","A","A"
"158","g9022",12.8502660721156,1.48769862704767,12.2971716031369,2.83400484715749e-12,3.36295929616176e-10,"scaffold_175",1382,NA,NA,NA,"N",803851,"A",-0.013719499,"A","A","A"
"159","g7185",5.16859579463968,2.82507152224216,12.2717804636029,2.86399009063306e-12,3.37428942824123e-10,"scaffold_17",1159,NA,NA,NA,"N",2133015,"A",-0.17858936,"A","A","A"
"160","g12215",13.5360518971326,1.45646473587977,12.2915864180867,2.87954722128432e-12,3.37428942824123e-10,"scaffold_167",929,NA,NA,NA,"N",818128,"A",-0.262472931,"A","A","A"
"161","g22847",12.2922337932837,0.791186116253098,12.2720228968952,2.94593262605404e-12,3.43063918048989e-10,"scaffold_318",338,NA,NA,NA,"N",416567,"A",0.351653543,"A","A","A"
"162","g11648",14.1391153774864,1.94745404920392,12.254032274541,3.09113280094848e-12,3.57750919043105e-10,"scaffold_152",557,"PPIA1_RHIO9","P0C1H7","Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD","Y",874986,"A",-0.337730979,"A","A","A"
"163","g3888",11.7821698649421,2.92053683857678,12.2262790869979,3.176082398658e-12,3.6532741651803e-10,"scaffold_31",953,NA,NA,NA,"N",1715383,"A",0.241031092,"A","A","A"
"164","g3852",13.4598895295105,1.29295615701189,12.1987792480462,3.38042117917656e-12,3.86460467612082e-10,"scaffold_31",764,NA,NA,NA,"N",1715383,"A",0.241031092,"A","A","A"
"165","g23321",4.67376197549693,3.08965794895439,12.1719335019821,3.4055779473255e-12,3.86976854147914e-10,"scaffold_185",924,NA,"J9JJX7","CRAL/TRIO domain","Y",758493,"A",-0.286512834,"A","A","A"
"166","g7795",6.60600649575739,-0.455801378411104,12.1371118875811,3.62289243357598e-12,4.09190423115157e-10,"scaffold_138",1160,"NR2E1_MOUSE","A0A482XBY8","Ligand-binding domain of nuclear hormone receptor,Zinc finger, C4 type (two domains)","Y",930050,"A",0.532492312,"A","A","A"
"167","g18330",13.6101115360877,1.57386674058443,12.1337452360484,3.7917989032661e-12,4.25703219385247e-10,"scaffold_121",935,NA,NA,NA,"N",988657,"A",0.158406859,"A","A","A"
"168","g11508",13.3536938434615,3.04974816536027,12.1126544266336,3.92470649343768e-12,4.3800191693728e-10,"scaffold_65",854,NA,NA,NA,"N",1324386,"A",0.045272809,"A","A","A"
"169","g13511",2.63525763318674,6.23140168964779,12.0824731298963,3.98089779261945e-12,4.41644098898355e-10,"scaffold_266",878,"TM189_HUMAN","A0A2J7Q1N1","B domain of TMEM189, localisation domain","Y",513539,"A",-0.020043995,"A","A","A"
"170","g3387",4.9429962830651,3.58010326125945,12.071186930968,4.0608066232719e-12,4.47859196351322e-10,"scaffold_84",1079,"KAPC1_DROME","A0A067RHU0","Protein kinase domain","Y",1218258,"A",0.187609239,"A","A","A"
"171","g1559",2.5308182316099,7.01008451486419,12.0610892619324,4.13281159791506e-12,4.53134997949178e-10,"scaffold_206",788,"TBCB_MOUSE","T1HSK9","CAP-Gly domain,Ubiquitin-like domain","Y",683232,"A",-0.050669785,"A","A","A"
"172","g303",13.3393275975542,1.817238883447,12.0771219964665,4.17614095080178e-12,4.55223643526643e-10,"scaffold_42",461,NA,NA,NA,"N",1571520,"A",-0.296514865,"A","A","A"
"173","g19785",13.4120718610719,1.41022474621745,12.0730395738679,4.2090184859313e-12,4.56155419611132e-10,"scaffold_60",1031,"KAPC1_DROME","A0A1S3DFC7","Protein kinase domain","Y",1353332,"A",-0.321423812,"A","A","A"
"174","g14656",13.4743580502487,1.71588158850777,12.0649376379192,4.27177803248247e-12,4.60296358224218e-10,"scaffold_96",1055,"KAPC1_DROME","A0A0K0JSZ6","Protein kinase domain","Y",1138600,"A",-0.438725503,"A","A","A"
"175","g4717",11.8736917452526,2.31545877885176,11.9916364870851,4.79142359316713e-12,5.13339433990232e-10,"scaffold_181",1248,NA,NA,"F-box-like","Y",778394,"A",0.11410331,"A","A","A"
"176","g19786",13.3502865615403,1.7380072819773,11.9955877042745,4.82008860441498e-12,5.13476370705548e-10,"scaffold_60",1130,"KAPC1_DROME","N6UW64","Protein kinase domain","Y",1353332,"A",-0.321423812,"A","A","A"
"177","g16507",14.5534042285086,2.20084955343047,11.9810672818249,5.00400029087002e-12,5.3005650538713e-10,"scaffold_25",854,NA,NA,NA,"N",1916934,"A",0.236780962,"A","A","A"
"178","g22994",10.2594290817746,0.636362062941136,11.9431026433937,5.16018573794465e-12,5.43529901127665e-10,"scaffold_148",587,"GS1_DROME","A0A139WHD2","Haloacid dehalogenase-like hydrolase","Y",892810,"A",-0.07211765,"A","A","A"
"179","g16812",2.70265348823047,3.4070706989565,11.8916965345439,5.56963640510074e-12,5.83380519325329e-10,"scaffold_8",3128,NA,"A0A482WK43","Thrombospondin type 1 domain","Y",2847527,"A",0.125929299,"A","A","A"
"180","g14078",13.2213244321622,2.54533075095554,11.8646546209237,6.06894364565663e-12,6.32147913402312e-10,"scaffold_203",668,NA,NA,NA,"N",687472,"A",-0.483083727,"A","A","A"
"181","g23625",4.57150521766859,2.60641772356704,11.8317774740643,6.19447083397414e-12,6.41658197050724e-10,"scaffold_497",1584,"MYRO1_BREBR","A0A067RC84","Glycosyl hydrolase family 1","Y",224833,"B4",-0.05530991,"B.loose","A","A"
"182","g1457",2.8076423188157,6.6838758733469,11.8211561216004,6.31218353120569e-12,6.5025895069547e-10,"scaffold_20",1782,"NFT1_CAEEL","E0VN40","Carbon-nitrogen hydrolase,HIT domain","Y",2080048,"A",-0.276802087,"A","A","A"
"183","g6764",9.33387939706852,4.96747883944761,11.7951713760715,6.67447537246229e-12,6.83823709061724e-10,"scaffold_179",955,NA,"A0A2J7PV36","SMP-30/Gluconolactonase/LRE-like region","Y",784024,"A",-0.047198937,"A","A","A"
"184","g4235",9.41262638503411,2.16173983278369,11.7868672508168,6.77662622842705e-12,6.90516114982493e-10,"scaffold_28",345,NA,NA,NA,"N",1812903,"A",0.061554665,"A","A","A"
"185","g9569",13.9756953407635,2.739483485834,11.7589962402264,7.37974586722193e-12,7.47907325754292e-10,"scaffold_343",1028,NA,NA,NA,"N",389428,"A",0.031920982,"A","A","A"
"186","g22076",10.7408100995949,3.05298272656401,11.7158256707704,7.7546052187471e-12,7.81672544334889e-10,"scaffold_11",1460,NA,NA,NA,"N",2599874,"A",0.009435509,"A","A","A"
"187","g7756",12.6239917943311,2.67940273206877,11.6647189885335,8.62713321293331e-12,8.64973907001533e-10,"scaffold_276",1061,"KAPCA_HUMAN","A0A482XCX2","Protein kinase domain","Y",502907,"A",-0.376325848,"A","A","A"
"188","g14119",10.3101999050995,3.30868267664885,11.637895482416,8.8937075320602e-12,8.86958098503174e-10,"scaffold_789",1112,NA,NA,"Ulp1 protease family, C-terminal catalytic domain","Y",47675,"A",0.086873191,"A","A","A"
"189","g13500",3.15655401778458,7.92450470611902,11.6185495518519,9.06958849727106e-12,8.99712776377434e-10,"scaffold_266",3900,"HASP_DROME","K7J6A2","Haspin like kinase domain","Y",513539,"A",-0.020043995,"A","A","A"
"190","g21651",4.70019633863753,4.68485139585446,11.603312976046,9.3225698596836e-12,9.19941380522146e-10,"scaffold_939",1394,NA,NA,"T-complex protein 10 C-terminus","Y",28001,"A",0.63498651,"A","A","A"
"191","g18516",6.47522535553952,-2.27243878565665,11.5433003964542,1.04003372557013e-11,1.02092106391175e-09,"scaffold_273",953,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",509830,"A",0.239545037,"A","A","A"
"192","g21713",4.10834638612761,5.51102538688897,11.5311367007885,1.06195661638873e-11,1.03701169795168e-09,"scaffold_9",2471,NA,NA,NA,"N",2791333,"A",0.15502902,"A","A","A"
"193","g15544",13.6246080341674,2.13095346321089,11.5433192089045,1.08410815623311e-11,1.05315771094376e-09,"scaffold_166",800,NA,NA,NA,"N",818316,"A",0.308824859,"A","A","A"
"194","g15087",14.0094436649688,2.57817487902748,11.5173394583947,1.14075070491697e-11,1.10247087456125e-09,"scaffold_298",1433,NA,NA,NA,"N",460290,"A",-0.267637772,"A","A","A"
"195","g7810",13.889260862177,2.39806787729917,11.4866856417687,1.20459092024408e-11,1.15819872634135e-09,"scaffold_503",794,NA,NA,NA,"N",221518,"A",0.073694152,"A","A","A"
"196","g417",12.9919890041653,1.51151706617459,11.4487714349321,1.27941969206777e-11,1.22386937788666e-09,"scaffold_548",782,NA,NA,NA,"N",191680,"A",-0.594268149,"A","A","A"
"197","g5521",4.02032477062281,6.51428327324874,11.4239740710959,1.290016876587e-11,1.22774245782384e-09,"scaffold_27",2750,NA,NA,NA,"N",1871822,"A",-0.199845729,"A","A","A"
"198","g3145",10.6414274024942,0.994930733595506,11.4132185296637,1.33905478976172e-11,1.26797667945669e-09,"scaffold_338",272,NA,NA,NA,"N",393854,"A",-0.665897518,"A","A","A"
"199","g15050",2.19114409815895,6.44221008708436,11.3833286036255,1.3892498452724e-11,1.30889675120665e-09,"scaffold_68",1736,"FBXW5_MOUSE","A0A3Q0IPN5","F-box-like,WD domain, G-beta repeat","Y",1306168,"A",-0.331814928,"A","A","A"
"200","g6856",6.92740236914137,-1.47351023015107,11.3560395104439,1.46303987021772e-11,1.3715267263356e-09,"scaffold_81",242,NA,NA,NA,"N",1225220,"A",0.215128866,"A","A","A"
"201","g21776",11.0777383087096,-0.0899991813479064,11.3507283755422,1.50575276659618e-11,1.40454520502049e-09,"scaffold_9",281,NA,NA,NA,"N",2791333,"A",0.15502902,"A","A","A"
"202","g2406",3.62810913960231,1.6427160798654,11.2980928563583,1.62385769851836e-11,1.50721326680796e-09,"scaffold_416",1247,"DMTA2_XENTR","D6WS24","DM DNA binding domain,DMRTA motif","Y",302723,"A",-0.151236389,"A","A","A"
"203","g19397",2.70812652716648,4.16517609624645,11.2805318931893,1.6770733556923e-11,1.54893834216132e-09,"scaffold_7",550,"CIB1_SHEEP","A0A067REN5","EF-hand domain pair","Y",2872801,"A",0.125011388,"A","A","A"
"204","g4968",2.62842964444348,7.1869063129494,11.182977396928,2.00738688143865e-11,1.84492630588693e-09,"scaffold_176",2383,"ANKL2_MOUSE","A0A2J7PXD2","Caulimovirus viroplasmin","Y",803147,"A",-0.044774936,"A","A","A"
"205","g8766",8.65999780869117,2.38515621772183,11.1786791163349,2.03770740609897e-11,1.86365737350974e-09,"scaffold_194",509,NA,NA,"Hsp20/alpha crystallin family","Y",708625,"A",0.044440522,"A","A","A"
"206","g3873",13.4938072219882,1.39259459493232,11.1934537895842,2.05437056221754e-11,1.86977639179692e-09,"scaffold_31",659,NA,NA,NA,"N",1715383,"A",0.241031092,"A","A","A"
"207","g20489",8.02359332905958,4.1373972579137,11.14945202599,2.14592436383423e-11,1.94366840084677e-09,"scaffold_288",798,NA,NA,"RING-variant domain","Y",482311,"A",-0.442961104,"A","A","A"
"208","g21168",2.99423726465888,5.63023917648282,11.0936202848871,2.3689752060101e-11,2.13538058353286e-09,"scaffold_98",796,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",1127684,"A",0.245144773,"A","A","A"
"209","g21612",13.5817908793312,2.15747068128286,11.1044222732904,2.42553253099311e-11,2.17589997242057e-09,"scaffold_123",944,NA,NA,NA,"N",973757,"A",0.0328626,"A","A","A"
"210","g19788",3.22861735877549,4.26456130596407,11.0677216357535,2.4858914473714e-11,2.21860814345701e-09,"scaffold_60",981,NA,NA,"Zinc knuckle","Y",1353332,"A",-0.321423812,"A","A","A"
"211","g14705",5.59696740660258,-2.98703004325494,11.0655865510248,2.49680686046952e-11,2.21860814345701e-09,"scaffold_803",248,NA,NA,NA,"N",45652,"A",0.276575565,"A","A","A"
"212","g11763",13.4240294500252,1.51531800946017,11.0596906955664,2.63221384662087e-11,2.32303583990368e-09,"scaffold_86",782,NA,NA,NA,"N",1216973,"A",-0.00458309,"A","A","A"
"213","g20136",4.68749545201479,1.26267091741947,11.0339195123646,2.6477255861727e-11,2.32303583990368e-09,"scaffold_333",671,NA,NA,"Tetraspanin family","Y",396600,"A",0.218473314,"A","A","A"
"214","g15085",13.2327542409775,3.14628821110412,11.0547694118207,2.65149965192484e-11,2.32303583990368e-09,"scaffold_298",718,NA,NA,NA,"N",460290,"A",-0.267637772,"A","A","A"
"215","g11539",6.89091165751446,-2.3159251904297,10.9934741718149,2.8607277359405e-11,2.49468764284412e-09,"scaffold_65",305,NA,NA,NA,"N",1324386,"A",0.045272809,"A","A","A"
"216","g22562",12.325120799456,1.19907035574287,11.0013703060439,2.90492620758194e-11,2.52150284564601e-09,"scaffold_6",851,NA,NA,NA,"N",2881478,"A",-0.080544033,"A","A","A"
"217","g5390",11.1699315115909,2.40421777363154,10.9643690796724,3.08346493757782e-11,2.66414212509892e-09,"scaffold_223",482,NA,NA,NA,"N",633436,"A",-0.258700006,"A","A","A"
"218","g3370",6.34159928421921,1.01190714738437,10.9501392793228,3.09999071544754e-11,2.66613421669385e-09,"scaffold_84",462,NA,NA,NA,"N",1218258,"A",0.187609239,"A","A","A"
"219","g8380",12.0355582339823,2.53370809986969,10.9238523223738,3.35111331167191e-11,2.86895084386012e-09,"scaffold_275",1112,NA,NA,"Ulp1 protease family, C-terminal catalytic domain","Y",503033,"A",0.230572866,"A","A","A"
"220","g22713",13.5270983408467,1.68101329119911,10.928277883049,3.37046173869011e-11,2.8723994153955e-09,"scaffold_6",1559,NA,"A0A087UAY4","Transposase IS4","Y",2881478,"A",-0.080544033,"A","A","A"
"221","g2069",8.79557541430652,4.05270721658333,10.8965750353725,3.45144184007476e-11,2.92810330586252e-09,"scaffold_126",1538,NA,NA,"Leucine rich repeat","Y",958358,"A",-0.217680587,"A","A","A"
"222","g15680",12.1427605944378,0.705663897522004,10.8999717927651,3.50848500009813e-11,2.96308942643422e-09,"scaffold_600",329,NA,NA,NA,"N",144795,"A",0.0589289,"A","A","A"
"223","g10009",12.4021336967862,0.702666335788436,10.8951320336113,3.54889192411909e-11,2.98377464956542e-09,"scaffold_53",791,NA,"A8AH86",NA,"Y",1421213,"A",0.153286275,"A","A","A"
"224","g4814",6.78526942965727,-1.42397983040685,10.7345125770718,4.66051987272749e-11,3.90089674525749e-09,"scaffold_169",730,NA,NA,NA,"N",814881,"A",-0.607129917,"A","A","A"
"225","g3557",4.3609206619092,3.90763595663954,10.7205245229329,4.77771636395345e-11,3.98121796034503e-09,"scaffold_10",752,NA,NA,NA,"N",2776264,"A",-0.506933192,"A","A","A"
"226","g9559",7.29837373219199,-1.84918386115178,10.6788087572669,5.18747101221784e-11,4.30353513310054e-09,"scaffold_335",640,NA,NA,"Carboxylesterase family","Y",395655,"A",0.157072928,"A","A","A"
"227","g15123",9.5504807532735,4.41036354482178,10.6474075724448,5.55844902917208e-11,4.57212545932123e-09,"scaffold_76",807,NA,NA,"Haemolymph juvenile hormone binding protein (JHBP)","Y",1257193,"A",0.209389323,"A","A","A"
"228","g13400",10.75975750877,0.96712522165363,10.651424023026,5.56000109192619e-11,4.57212545932123e-09,"scaffold_297",854,NA,NA,NA,"N",460796,"A",-0.441019376,"A","A","A"
"229","g21964",13.0772984576953,1.40179703672679,10.657721470463,5.60571107987984e-11,4.5895841500728e-09,"scaffold_22",449,NA,NA,NA,"N",1994893,"A",-0.083162983,"A","A","A"
"230","g18652",7.68567750520004,4.56588938638474,10.6265836671871,5.73769147847038e-11,4.67721641434092e-09,"scaffold_45",1064,"AK1A1_HUMAN","C4WSB5","Aldo/keto reductase family","Y",1519494,"A",-0.531056148,"A","A","A"
"231","g17026",13.4473404530922,1.61205239589669,10.631953203627,5.9110854587106e-11,4.79770308508073e-09,"scaffold_142",728,NA,NA,NA,"N",914383,"A",-0.035215214,"A","A","A"
"232","g13058",9.72523545745089,2.44805666837712,10.6066203909413,6.01602315151004e-11,4.86182836498542e-09,"scaffold_410",529,NA,NA,NA,"N",305950,"A",-0.424041686,"A","A","A"
"233","g1331",2.70449132689952,4.19804924834527,10.5587720976476,6.50844479236693e-11,5.23720306489646e-09,"scaffold_69",2442,"LATS1_MOUSE","A0A067QK72","Protein kinase domain","Y",1296325,"A",0.352042245,"A","A","A"
