"seq","length","PV04.mapped","PV13.mapped","PV21.mapped","PV23.mapped","cov.13v21","cov.13v23","cov.04v21","cov.04v23","cov.04v13","cov.21v23","b.status","PV04.asn","PV13.asn","PV21.asn","PV23.asn","b.status.asn","b.status.cov.asn","A.lo","B.lo","A.st","B.st","AB.ratio.st","AB.ratio.lo","b.status.kmer","b.status.final"
"scaffold_102",1107393,345708,504731,295684,316811,-0.285123942870703,-0.26167946272068,-0.677537534934559,-0.697814966482482,-0.471959021163162,-0.0102988786913555,"A","Y","Y","Y","Y","A","A",1078671,21150,1085343,14478,-6.22804660206394,-5.67238655576606,"A","A"
"scaffold_103",1099892,325788,418872,194680,201973,0.0488209940761281,0.118773801366461,-0.160208614530717,-0.133977644853338,-0.288574639693765,0.0362093961662113,"A","Y","Y","Y","Y","A","A",1002730,88159,1044291,46598,-4.4860823622429,-3.5076665957274,"A","A"
"scaffold_104",1087456,372586,337512,172963,150813,-0.0921076329831219,0.228603963490993,0.204070643813377,0.481060599438097,0.2166346540954,0.286968270665671,"A","Y","Y","Y","Y","A","A",926139,125977,1019018,33098,-4.94424951071029,-2.87805848244219,"A","A"
"scaffold_105",1084854,624909,580608,350778,372940,-0.329576290384376,-0.294950853132759,-0.0699502157632276,-0.0790465672618321,0.180081957437321,0.000882060888059963,"A","Y","Y","Y","Y","A","A",1076746,3261,1079901,106,-13.3010019781552,-8.36670680660427,"A","A"
"scaffold_106",1075357,411197,355863,162718,154558,0.0723641258189034,0.269599379847239,0.434415311648028,0.587928923713458,0.282507659568612,0.16349185923828,"A","Y","Y","Y","Y","A","A",910661,122847,1021891,11617,-6.45873718601291,-2.89004131434515,"A","A"
"scaffold_107",1073716,359773,476945,157623,174921,0.540758453677547,0.513544298456132,0.287568931028531,0.216632908732149,-0.332734621812347,-0.0609577421703425,"A","Y","Y","Y","Y","A","A",908764,159235,946002,121997,-2.95498726184433,-2.51274073566087,"A","A"
"scaffold_108",1073074,415262,425321,210111,233241,-0.0391829441006003,-0.0668416692253837,0.0798315254064547,0.00845104920424128,0.0394702598248966,-0.0614021124721824,"A","Y","Y","Y","Y","A","A",1005381,58488,1059011,4858,-7.76784378926368,-4.1034346314578,"A","A"
"scaffold_109",1067028,312348,329470,155990,168342,0.0221098914419287,0.0351790988313807,0.0986618650607457,0.0680093746626932,-0.00299222341217719,-0.0206741551360496,"A","Y","Y","Y","Y","A","A",992293,62267,1033562,20998,-5.62116189304046,-3.9942047833669,"A","A"
"scaffold_110",1065314,463962,527970,146441,211832,0.793548729049536,0.383961182477726,0.760644811241065,0.307335437947373,-0.112448504233571,-0.443331225150346,"A","Y","Y","Y","Y","A","A",933445,127251,1000170,60526,-4.04652402340104,-2.87487823363327,"A","A"
"scaffold_111",1061684,336466,394839,252520,297749,-0.411714799482438,-0.52640266922983,-0.488972893971789,-0.647382551639645,-0.15680276987094,-0.148431143389034,"A","Y","Y","Y","Y","A","A",1031905,20426,1040130,12201,-6.41350379499563,-5.65869040725835,"A","A"
"scaffold_112",1055113,244148,366474,170404,183587,0.0481678403984038,0.0636739669369375,-0.384238927858149,-0.41245470329206,-0.511952629798354,-0.0182372642122247,"A","Y","Y","Y","Y","A","A",1008590,39186,1022035,25741,-5.311178057438,-4.68582231637725,"A","A"
"scaffold_113",1050071,305750,562779,164933,187820,0.714101468401947,0.649642376019556,-0.0125657787169967,-0.120746887454952,-0.806213496376048,-0.0982027334202512,"A","Y","Y","Y","Y","A","A",933872,110945,1012822,31995,-4.98434670494543,-3.07336871298475,"A","A"
"scaffold_114",1045659,261610,430809,130835,171530,0.662712268332959,0.395012815849442,0.0966301727412869,-0.21479124221285,-0.645628229182483,-0.30144309680245,"A","Y","Y","Y","Y","A","A",942363,92187,1008359,26191,-5.26674075793003,-3.35363355254798,"A","A"
"scaffold_115",1025499,309955,432618,186897,227286,0.154265970123167,-0.00498774537503108,-0.173221920193909,-0.376197514529545,-0.407033247702939,-0.192997163742364,"A","Y","Y","Y","Y","A","A",957885,59647,1012325,5207,-7.60272879303533,-4.00530829783056,"A","A"
"scaffold_116",1023870,406123,424523,146214,138453,0.481174936127779,0.682869837101065,0.570793783612686,0.72876692677459,0.0100745727642176,0.167951334672056,"A","Y","Y","Y","Y","A","A",848455,166716,967473,47698,-4.34219196478948,-2.34743862282921,"A","A"
"scaffold_117",1008249,363892,333383,226511,242597,-0.498981470025486,-0.474951489957588,-0.219108004171472,-0.238799665204264,0.200329815218147,-0.00971321843057929,"A","Y","Y","Y","Y","A","A",973241,21036,983577,10700,-6.52222193932776,-5.53179769313286,"A","A"
"scaffold_118",993109,346834,375645,154947,173193,0.221010226131008,0.183415645407511,0.259430707281449,0.178114383193481,-0.041123874676727,-0.0713380384865765,"A","Y","Y","Y","Y","A","A",842659,140616,893939,89336,-3.3228482891471,-2.58317962323231,"A","A"
"scaffold_119",991669,329615,350640,206402,228959,-0.292048326348519,-0.318669772861557,-0.227712127670434,-0.298055292718113,-0.015208061271447,-0.0603647184487507,"A","Y","Y","Y","Y","A","A",939863,41293,959140,22016,-5.4450531082738,-4.50844793231148,"A","A"
"scaffold_120",990960,365615,397374,242430,252963,-0.343652686092903,-0.282000308732184,-0.310279820597819,-0.292349200935697,-0.0461715205629676,0.0279090854895428,"A","Y","Y","Y","Y","A","A",971570,12615,983160,1025,-9.90425314689332,-6.26699295788625,"A","A"
"scaffold_121",988657,305943,288557,154156,169267,-0.152117200994309,-0.164016018133826,0.0858330373528827,0.0302126182997847,0.158406622869373,-0.0456420807232793,"A","Y","Y","Y","Y","A","A",897645,71790,936948,32487,-4.84999168376991,-3.64427171034373,"A","A"
"scaffold_122",982358,334461,403942,183744,192760,0.0798670665339674,0.133769151305461,-0.0388972018477974,-0.0287169215651048,-0.19830905633931,0.0201586688250602,"A","Y","Y","Y","Y","A","A",890619,84006,910518,64107,-3.82811281628558,-3.40622855710709,"A","A"
"scaffold_123",973757,365702,376280,217827,234361,-0.267958356582493,-0.250497372491443,-0.155551788844833,-0.181812527759206,0.0328624023510829,-0.0162823135093285,"A","Y","Y","Y","Y","A","A",895545,70544,950109,15980,-5.89366496082706,-3.66615180056619,"A","A"
"scaffold_124",971564,279488,411621,205180,239598,-0.0521567928115291,-0.152871243501515,-0.457139417895096,-0.601575769242537,-0.484528265546918,-0.134457828746011,"A","Y","Y","Y","Y","A","A",950255,12616,957706,5165,-7.5343928929879,-6.23487540920312,"A","A"
"scaffold_125",964565,323290,477380,270456,229734,-0.23683835488982,0.121600592186258,-0.645600280423254,-0.330883246142904,-0.488307443994731,0.324695588767229,"A","Y","Y","Y","Y","A","A",956530,2704,959223,11,-16.2865457294734,-8.46603932103374,"A","A"
"scaffold_126",958358,397766,486892,216637,245737,0.11173810590847,0.0529138495482796,-0.0263978491558633,-0.128943944794712,-0.217680768591604,-0.0925677042170943,"A","Y","Y","Y","Y","A","A",891100,64196,909923,45373,-4.32580829852442,-3.7950111750717,"A","A"
"scaffold_127",957964,338610,359935,177579,193000,-0.0373079017641748,-0.0344369087468382,0.0281251706334105,-0.0127255613196762,-0.0141111953356364,-0.0308723650509573,"A","Y","Y","Y","Y","A","A",868370,79358,914505,33223,-4.78269495342269,-3.45184579510795,"A","A"
"scaffold_128",956808,378131,358223,171407,196342,0.00684837336957541,-0.0660831404122299,0.238420549112606,0.121767358147167,0.152028338377953,-0.10667488614565,"A","Y","Y","Y","Y","A","A",860115,89965,919489,30591,-4.90960755101295,-3.25707945731269,"A","A"
"scaffold_129",951482,432499,453592,300089,317711,-0.46057696135839,-0.419890949380493,-0.375730479622959,-0.378766240816497,0.00530217111158369,0.00694271221688356,"A","Y","Y","Y","Y","A","A",940123,7142,942877,4388,-7.74703503068806,-7.04017712564698,"A","A"
"scaffold_130",951268,323030,365123,148036,163089,0.245849436249191,0.229149134475698,0.222680432134718,0.162258375159834,-0.10271352240861,-0.0504437668019254,"A","Y","Y","Y","Y","A","A",807432,114294,859636,62090,-3.79127150758208,-2.82058025919809,"A","A"
"scaffold_131",945783,274359,265503,133551,157547,-0.0652456446207368,-0.180625537245519,0.135634884342243,-0.0234665906796658,0.121336882920779,-0.149123169040829,"A","Y","Y","Y","Y","A","A",861198,64610,896058,29750,-4.9125836613783,-3.73649493502415,"A","A"
"scaffold_132",944065,282674,285945,116365,118783,0.240495053989615,0.333834156619971,0.377440874922391,0.427058344586137,0.0574018976621374,0.0595956644523509,"A","Y","Y","Y","Y","A","A",809002,116426,866648,58780,-3.88202600046532,-2.79671938736804,"A","A"
"scaffold_133",943319,294076,287096,162142,175474,-0.232306587413181,-0.223295313908593,-0.0441067891885108,-0.0788171323010196,0.108656035159934,-0.024731958097664,"A","Y","Y","Y","Y","A","A",834480,94932,848327,81085,-3.38709742962625,-3.13589762182188,"A","A"
"scaffold_134",941937,325532,333405,133998,162460,0.258478978086023,0.103617937066415,0.377547151270797,0.17896442238416,0.0395240924357711,-0.188604503403772,"A","Y","Y","Y","Y","A","A",802956,124569,877520,50005,-4.13326053802091,-2.68836606234058,"A","A"
"scaffold_135",932943,449989,398396,172759,151886,0.148857944618115,0.457639045835511,0.478088238695504,0.743147654617679,0.249686578639431,0.275037663768212,"A","Y","Y","Y","Y","A","A",790629,125433,896633,19429,-5.5281614008046,-2.65607424197243,"A","A"
"scaffold_136",931572,299852,363622,166141,142955,0.0734473861670635,0.413303255914578,-0.0511955040083215,0.244938578788575,-0.204187708457375,0.306112471211682,"A","Y","Y","Y","Y","A","A",858225,54099,905879,6445,-7.13477195355712,-3.98765710910273,"A","A"
"scaffold_137",931543,305330,308143,107953,113159,0.456609527857564,0.511672240466789,0.596923212976637,0.608264268702468,0.0607697177248368,0.0213191546800052,"A","Y","Y","Y","Y","A","A",725096,199970,764173,160893,-2.24779064614752,-1.85838321081175,"A","A"
"scaffold_138",930050,511743,372419,164459,207984,0.122614473128846,-0.0931180454261327,0.734649730876141,0.475195608654411,0.532492171040046,-0.249475938351439,"A","Y","Y","Y","Y","A","A",775751,150761,925744,768,-10.2334155388171,-2.36332267228258,"A","A"
"scaffold_139",925897,220486,388251,125552,135845,0.572117339950612,0.581452013681033,-0.0906354822948457,-0.125022811487982,-0.742299505669702,-0.0244089360247663,"A","Y","Y","Y","Y","A","A",861415,57852,895947,23320,-5.26371344455237,-3.89624644239391,"A","A"
"scaffold_140",921203,370997,330602,170321,207427,-0.0997437950583922,-0.261079502795948,0.220111726736748,0.0150543916794028,0.240311980325411,-0.195079026121011,"A","Y","Y","Y","Y","A","A",864104,45648,893200,16552,-5.75382025219465,-4.24255146767867,"A","A"
"scaffold_141",916731,346740,365586,191839,227216,-0.126268060142701,-0.247425055968726,-0.0490797776672699,-0.213958499006393,-0.00235596026377027,-0.154900328193129,"A","Y","Y","Y","Y","A","A",856942,54553,899419,12076,-6.21866093484062,-3.97344235933013,"A","A"
"scaffold_142",914383,306808,330936,153432,180525,0.0523689716113405,-0.0592187059704581,0.0966978170404874,-0.0586115699665211,-0.0352154492806603,-0.145331052656273,"A","Y","Y","Y","Y","A","A",844162,60925,889103,15984,-5.79756153417569,-3.7923916660641,"A","A"
"scaffold_143",907036,258453,404376,165643,156820,0.231035320570535,0.433012786258088,-0.261211829924383,-0.102956296230447,-0.571793109644816,0.168233997609636,"A","Y","Y","Y","Y","A","A",846681,42340,887734,1287,-9.42885267465102,-4.32169297037486,"A","A"
"scaffold_144",906064,394200,358435,189796,199686,-0.139320826500112,-0.0895938455315099,0.151439161307333,0.157444480239868,0.211216290953165,0.0159836571285103,"A","Y","Y","Y","Y","A","A",850688,33071,883618,141,-12.6033177954803,-4.68494960018118,"A","A"
"scaffold_145",902093,290579,308662,120157,134909,0.304521369511098,0.26046688006081,0.370968753235352,0.283192581577429,-0.0130968128434556,-0.077797967277979,"A","Y","Y","Y","Y","A","A",754207,138264,812809,79662,-3.3509364359272,-2.44752645037207,"A","A"
"scaffold_146",897096,292222,327030,141470,164424,0.152342287795296,0.058429104415348,0.143529411132826,0.00589450370851649,-0.0883573310697607,-0.127656597305648,"A","Y","Y","Y","Y","A","A",786455,105059,843715,47799,-4.14167493729399,-2.90415256356591,"A","A"
"scaffold_147",894308,411393,393286,159037,192579,0.249631413195397,0.0965553162134054,0.468114014429194,0.271316210072255,0.138938659889316,-0.186819569663924,"A","Y","Y","Y","Y","A","A",746813,120789,863041,4561,-7.56362051309357,-2.62824795169097,"A","A"
"scaffold_148",892810,387125,428388,269970,280954,-0.39046289842875,-0.324987213387511,-0.383036266138432,-0.361282361553788,-0.0721178359269605,0.0317323849110139,"A","Y","Y","Y","Y","A","A",888279,2017,890266,30,-14.8096822437329,-8.78194452404356,"A","A"
"scaffold_149",892767,335118,359189,206971,218177,-0.261267612493242,-0.214327432524951,-0.207796647817044,-0.204578195843628,-0.0260733349111462,0.0131968925380135,"A","Y","Y","Y","Y","A","A",876138,11390,882268,5260,-7.38973773403048,-6.26519346255129,"A","A"
"scaffold_150",889822,271325,323117,144469,162424,0.104712474915556,0.058718840970705,0.00622371716296081,-0.0834916697676004,-0.178033504278086,-0.0797370260870027,"A","Y","Y","Y","Y","A","A",805675,61335,847377,19633,-5.43157964774282,-3.71539379016197,"A","A"
"scaffold_151",880401,249523,298839,87522,109625,0.715060857631913,0.513215019077507,0.608411250277209,0.362843673942962,-0.186194389548242,-0.235589558881797,"A","Y","Y","Y","Y","A","A",707127,160274,773524,93877,-3.04258890794863,-2.14142197781616,"A","A"
"scaffold_152",874986,224017,298006,134708,149671,0.0889216777015722,0.0599736328755633,-0.169264250230925,-0.241934096371947,-0.337731301182939,-0.062691416425458,"A","Y","Y","Y","Y","A","A",838375,31904,855362,14917,-5.84141076565548,-4.7157429786297,"A","A"
"scaffold_153",873851,194499,334296,143247,133971,0.166036544168383,0.385630186607143,-0.461776658232262,-0.285905004185307,-0.70736004240488,0.185850219803061,"A","Y","Y","Y","Y","A","A",807201,59116,843955,22362,-5.23798214133687,-3.77128478474353,"A","A"
"scaffold_154",869335,356142,492364,197521,210597,0.261134497368637,0.291666503471483,-0.0525914610982279,-0.0657813422622119,-0.39327119754787,-0.00321148602212194,"A","Y","Y","Y","Y","A","A",823649,41448,863501,1596,-9.0786913962815,-4.31262221126,"A","A"
"scaffold_155",863585,316533,295075,139640,152225,0.0227857424689982,0.0213036046082985,0.277603574447557,0.232399831675127,0.175274242369813,-0.0352254785898838,"A","Y","Y","Y","Y","A","A",741576,114763,770156,86183,-3.15966061177153,-2.69192634150746,"A","A"
"scaffold_156",862521,318400,356494,145609,165881,0.235193246308432,0.17015554008291,0.225701100526544,0.116941648864068,-0.089036620532784,-0.0987811647413593,"A","Y","Y","Y","Y","A","A",814278,43136,846988,10426,-6.34394719487284,-4.23852544452715,"A","A"
"scaffold_157",859639,478996,424406,151132,184028,0.433049886173949,0.271945777153593,0.761162262103341,0.556336449474946,0.248568599426963,-0.194847655897577,"A","Y","Y","Y","Y","A","A",688865,163634,851403,1096,-9.6001365321267,-2.07374201314577,"A","A"
"scaffold_158",859120,240002,317974,110350,130337,0.470235009989916,0.353087069667608,0.217919695621594,0.0570499451955055,-0.331860621334502,-0.150891505442038,"A","Y","Y","Y","Y","A","A",748089,98270,795388,50971,-3.96388374340444,-2.92837420413979,"A","A"
"scaffold_159",848934,296350,347849,141340,159033,0.242706250246308,0.195561223274216,0.165092869577351,0.074226080552916,-0.157158056960454,-0.0808884863454213,"A","Y","Y","Y","Y","A","A",773895,66379,784924,55350,-3.82587352347839,-3.54331916831967,"A","A"
"scaffold_160",843435,293808,366980,158694,165001,0.152869414654224,0.21965279879779,-0.014412082656098,0.00864949846767546,-0.24682644585779,0.0330399549868058,"A","Y","Y","Y","Y","A","A",767216,65084,794866,37434,-4.40825382411618,-3.55923769596923,"A","A"
"scaffold_161",841607,211110,320065,192189,238851,-0.320742501981209,-0.511316063267496,-0.767563843993885,-1.00185930268913,-0.526367437843072,-0.224316797419794,"A","Y","Y","Y","Y","A","A",817875,17717,824488,11104,-6.21421894793772,-5.52859446212323,"A","A"
"scaffold_162",839433,358585,424814,185047,244537,0.142355304167472,-0.136793510287453,0.0513848503416721,-0.271485769413946,-0.170515164322375,-0.312892256915009,"A","Y","Y","Y","Y","A","A",824332,9549,833871,10,-16.2100348016546,-6.43158270714177,"A","A"
"scaffold_163",833184,195781,292646,179070,189962,-0.347948431070839,-0.310125108154699,-0.774315444285612,-0.780214000490195,-0.505913145196021,0.00408012558000337,"A","Y","Y","Y","Y","A","A",804776,8782,812195,1363,-9.21784046753529,-6.51773146047239,"A","A"
"scaffold_164",826556,253583,276305,142912,147639,-0.105448154947354,-0.0293846388282163,-0.0757067560028712,-0.0433649014753492,-0.049802872873304,0.0423202460448644,"A","Y","Y","Y","Y","A","A",770445,45570,793081,22934,-5.11184722726475,-4.07950590863321,"A","A"
"scaffold_165",826454,375888,285751,129143,163233,0.0892049025592149,-0.125746035355712,0.638291148311851,0.379618704575529,0.469543490563095,-0.24869430190881,"A","Y","Y","Y","Y","A","A",734350,85427,808233,11544,-6.12943296446182,-3.10368888509335,"A","A"
"scaffold_166",818316,386048,328059,168035,171793,-0.0913894293908203,-0.000288588499671124,0.296978608232086,0.344357842714832,0.308824672166265,0.0573575213442184,"A","Y","Y","Y","Y","A","A",734545,72717,788613,18649,-5.40207178676139,-3.33646841451735,"A","A"
"scaffold_167",818128,340842,430370,160864,198952,0.363150491380881,0.179583625751574,0.18022229897395,-0.0470664003528414,-0.262473142934935,-0.217310385864387,"A","Y","Y","Y","Y","A","A",750538,64319,789358,25499,-4.95211243413228,-3.54458772843064,"A","A"
"scaffold_168",815591,206452,361777,113365,189644,0.617537436313188,-0.00176566555652221,-0.0382068292251444,-0.701231932270899,-0.735291064494008,-0.653046739515211,"A","Y","Y","Y","Y","A","A",792106,18328,805662,4772,-7.39913635479516,-5.4334953446208,"A","A"
"scaffold_169",814881,244250,391630,150657,179918,0.321638135134359,0.188578133972926,-0.205945945207896,-0.382727891082426,-0.607130212711013,-0.16680350148095,"A","Y","Y","Y","Y","A","A",785936,14528,799679,785,-9.99067777871546,-5.75740635810135,"A","A"
"scaffold_170",812047,244352,296465,169162,181748,-0.247125663996904,-0.227648976484452,-0.372480367395967,-0.39672542332685,-0.204899556407438,-0.0142665489320962,"A","Y","Y","Y","Y","A","A",749523,36620,761866,24277,-4.97181768309391,-4.35523158239363,"A","A"
"scaffold_171",810877,251582,298117,117308,125637,0.288991482399487,0.313042369271019,0.197687456561856,0.178016612373043,-0.170848751870463,-0.00969258034628374,"A","Y","Y","Y","Y","A","A",740762,60711,785311,16162,-5.60249903704972,-3.60895843500059,"A","A"
