seq,length,PV04.mapped,PV13.mapped,PV21.mapped,PV23.mapped,cov.13v21,cov.13v23,cov.04v21,cov.04v23,cov.04v13,cov.21v23,b.status,PV04.asn,PV13.asn,PV21.asn,PV23.asn,b.status.asn,b.status.cov.asn,A.lo,B.lo,A.st,B.st,AB.ratio.st,AB.ratio.lo,b.status.kmer,b.status.final
scaffold_122,982358,334461,403942,183744,192760,0.079863209,0.133765901,-0.038900955,-0.028720243,-0.198308841,0.02015914,A,Y,Y,Y,Y,A,A,890619,84006,910518,64107,-3.828112816,-3.406228557,A,A
scaffold_123,973757,365702,376280,217827,234361,-0.267962497,-0.250500862,-0.155555221,-0.181815565,0.0328626,-0.016281916,A,Y,Y,Y,Y,A,A,895545,70544,950109,15980,-5.893664961,-3.666151801,A,A
scaffold_124,971564,279488,411621,205180,239598,-0.052160578,-0.152874433,-0.457143909,-0.601579744,-0.484528007,-0.134457407,A,Y,Y,Y,Y,A,A,950255,12616,957706,5165,-7.534392893,-6.234875409,A,A
scaffold_125,964565,323290,477380,270456,229734,-0.236841619,0.121597842,-0.645604163,-0.330886682,-0.488307221,0.324695909,A,Y,Y,Y,Y,A,A,956530,2704,959223,11,-16.28654573,-8.466039321,A,A
scaffold_126,958358,397766,486892,216637,245737,0.111734906,0.052911153,-0.026401005,-0.128946738,-0.217680587,-0.092567305,A,Y,Y,Y,Y,A,A,891100,64196,909923,45373,-4.325808299,-3.795011175,A,A
scaffold_127,957964,338610,359935,177579,193000,-0.037312231,-0.034440556,0.028121464,-0.012728842,-0.014110982,-0.030871878,A,Y,Y,Y,Y,A,A,868370,79358,914505,33223,-4.782694953,-3.451845795,A,A
scaffold_128,956808,378131,358223,171407,196342,0.006844024,-0.066086805,0.23841723,0.12176442,0.152028529,-0.106674381,A,Y,Y,Y,Y,A,A,860115,89965,919489,30591,-4.909607551,-3.257079457,A,A
scaffold_129,951482,432499,453592,300089,317711,-0.460580396,-0.419893844,-0.375733382,-0.378768809,0.005302338,0.006943001,A,Y,Y,Y,Y,A,A,940123,7142,942877,4388,-7.747035031,-7.040177126,A,A
scaffold_130,951268,323030,365123,148036,163089,0.245845169,0.229145539,0.222676547,0.162254936,-0.102713299,-0.050443182,A,Y,Y,Y,Y,A,A,807432,114294,859636,62090,-3.791271508,-2.820580259,A,A
scaffold_131,945783,274359,265503,133551,157547,-0.065251513,-0.180630482,0.13563031,-0.02347064,0.121337146,-0.149122521,A,Y,Y,Y,Y,A,A,861198,64610,896058,29750,-4.912583661,-3.736494935,A,A
scaffold_132,944065,282674,285945,116365,118783,0.240489605,0.333829565,0.377436435,0.427054415,0.057402153,0.059596408,A,Y,Y,Y,Y,A,A,809002,116426,866648,58780,-3.882026,-2.796719387,A,A
scaffold_133,943319,294076,287096,162142,175474,-0.232312015,-0.223299887,-0.044111057,-0.07882091,0.10865628,-0.024731424,A,Y,Y,Y,Y,A,A,834480,94932,848327,81085,-3.38709743,-3.135897622,A,A
scaffold_134,941937,325532,333405,133998,162460,0.258474305,0.103613999,0.377543296,0.17896101,0.039524314,-0.188603857,A,Y,Y,Y,Y,A,A,802956,124569,877520,50005,-4.133260538,-2.688366062,A,A
scaffold_135,932943,449989,398396,172759,151886,0.148854034,0.457635751,0.478085449,0.743145186,0.249686739,0.275038165,A,Y,Y,Y,Y,A,A,790629,125433,896633,19429,-5.528161401,-2.656074242,A,A
scaffold_136,931572,299852,363622,166141,142955,0.073443101,0.413299645,-0.05119969,0.244934874,-0.204187468,0.306112992,A,Y,Y,Y,Y,A,A,858225,54099,905879,6445,-7.134771954,-3.987657109,A,A
scaffold_137,931543,305330,308143,107953,113159,0.456604471,0.51166798,0.596919102,0.60826063,0.060769954,0.021319957,A,Y,Y,Y,Y,A,A,725096,199970,764173,160893,-2.247790646,-1.858383211,A,A
scaffold_138,930050,511743,372419,164459,207984,0.122610289,-0.093121571,0.734647278,0.475193438,0.532492312,-0.249475412,A,Y,Y,Y,Y,A,A,775751,150761,925744,768,-10.23341554,-2.363322672,A,A
scaffold_139,925897,220486,388251,125552,135845,0.572113327,0.581448632,-0.090641175,-0.12502785,-0.742299179,-0.024408247,A,Y,Y,Y,Y,A,A,861415,57852,895947,23320,-5.263713445,-3.896246442,A,A
scaffold_140,921203,370997,330602,170321,207427,-0.099748508,-0.261083474,0.220108344,0.015051397,0.240312175,-0.195078518,A,Y,Y,Y,Y,A,A,864104,45648,893200,16552,-5.753820252,-4.242551468,A,A
scaffold_141,916731,346740,365586,191839,227216,-0.126272322,-0.247428647,-0.049083397,-0.213961703,-0.002355752,-0.154899877,A,Y,Y,Y,Y,A,A,856942,54553,899419,12076,-6.218660935,-3.973442359,A,A
scaffold_142,914383,306808,330936,153432,180525,0.052364263,-0.059222673,0.096693726,-0.058615191,-0.035215214,-0.145330488,A,Y,Y,Y,Y,A,A,844162,60925,889103,15984,-5.797561534,-3.792391666,A,A
scaffold_143,907036,258453,404376,165643,156820,0.231031467,0.43300954,-0.261216686,-0.102960594,-0.571792831,0.16823452,A,Y,Y,Y,Y,A,A,846681,42340,887734,1287,-9.428852675,-4.32169297,A,A
scaffold_144,906064,394200,358435,189796,199686,-0.139325173,-0.089597508,0.151435977,0.157441662,0.211216474,0.015984113,A,Y,Y,Y,Y,A,A,850688,33071,883618,141,-12.6033178,-4.6849496,A,A
scaffold_145,902093,290579,308662,120157,134909,0.304516322,0.260462627,0.370964434,0.283188759,-0.013096565,-0.077797247,A,Y,Y,Y,Y,A,A,754207,138264,812809,79662,-3.350936436,-2.44752645,A,A
scaffold_146,897096,292222,327030,141470,164424,0.152337523,0.05842509,0.143525116,0.005890702,-0.088357084,-0.127655985,A,Y,Y,Y,Y,A,A,786455,105059,843715,47799,-4.141674937,-2.904152564,A,A
scaffold_147,894308,411393,393286,159037,192579,0.249627451,0.096551978,0.468110963,0.27131351,0.138938835,-0.186819025,A,Y,Y,Y,Y,A,A,746813,120789,863041,4561,-7.563620513,-2.628247952,A,A
scaffold_148,892810,387125,428388,269970,280954,-0.390466536,-0.324990278,-0.383039508,-0.361285231,-0.07211765,0.031732706,A,Y,Y,Y,Y,A,A,888279,2017,890266,30,-14.80968224,-8.781944524,A,A
scaffold_149,892767,335118,359189,206971,218177,-0.26127195,-0.214331088,-0.207800393,-0.204581511,-0.02607312,0.013197311,A,Y,Y,Y,Y,A,A,876138,11390,882268,5260,-7.389737734,-6.265193463,A,A
scaffold_150,889822,271325,323117,144469,162424,0.104707653,0.058714778,0.006219091,-0.083495764,-0.178033238,-0.079736427,A,Y,Y,Y,Y,A,A,805675,61335,847377,19633,-5.431579648,-3.71539379,A,A
scaffold_151,880401,249523,298839,87522,109625,0.715055644,0.513210626,0.60840622,0.362839222,-0.1861941,-0.23558857,A,Y,Y,Y,Y,A,A,707127,160274,773524,93877,-3.042588908,-2.141421978,A,A
scaffold_152,874986,224017,298006,134708,149671,0.088916449,0.059969227,-0.169269853,-0.241939055,-0.337730979,-0.062690774,A,Y,Y,Y,Y,A,A,838375,31904,855362,14917,-5.841410766,-4.715742979,A,A
scaffold_153,873851,194499,334296,143247,133971,0.166031883,0.385626259,-0.461783111,-0.285910716,-0.707359672,0.185850824,A,Y,Y,Y,Y,A,A,807201,59116,843955,22362,-5.237982141,-3.771284785,A,A
scaffold_154,869335,356142,492364,197521,210597,0.261131333,0.291663837,-0.052594985,-0.065784461,-0.393270995,-0.003211048,A,Y,Y,Y,Y,A,A,823649,41448,863501,1596,-9.078691396,-4.312622211,A,A
scaffold_155,863585,316533,295075,139640,152225,0.022780462,0.021299155,0.277599609,0.232396322,0.17527447,-0.035224859,A,Y,Y,Y,Y,A,A,741576,114763,770156,86183,-3.159660612,-2.691926342,A,A
scaffold_156,862521,318400,356494,145609,165881,0.235188876,0.170151857,0.225697159,0.11693816,-0.089036394,-0.09878057,A,Y,Y,Y,Y,A,A,814278,43136,846988,10426,-6.343947195,-4.238525445,A,A
scaffold_157,859639,478996,424406,151132,184028,0.433046215,0.271942684,0.761159642,0.55633413,0.24856875,-0.194847083,A,Y,Y,Y,Y,A,A,688865,163634,851403,1096,-9.600136532,-2.073742013,A,A
scaffold_158,859120,240002,317974,110350,130337,0.47023011,0.353082941,0.217914466,0.057045317,-0.331860321,-0.150890721,A,Y,Y,Y,Y,A,A,748089,98270,795388,50971,-3.963883743,-2.928374204,A,A
scaffold_159,848934,296350,347849,141340,159033,0.242701771,0.195557449,0.165088634,0.074222332,-0.157157814,-0.080887874,A,Y,Y,Y,Y,A,A,773895,66379,784924,55350,-3.825873523,-3.543319168,A,A
scaffold_160,843435,293808,366980,158694,165001,0.152865169,0.219649221,-0.014416355,0.008645718,-0.2468262,0.0330405,A,Y,Y,Y,Y,A,A,767216,65084,794866,37434,-4.408253824,-3.559237696,A,A
scaffold_161,841607,211110,320065,192189,238851,-0.32074737,-0.511320165,-0.767569789,-1.001864565,-0.526367096,-0.224316347,A,Y,Y,Y,Y,A,A,817875,17717,824488,11104,-6.214218948,-5.528594462,A,A
scaffold_162,839433,358585,424814,185047,244537,0.142351636,-0.136796601,0.05138135,-0.271488867,-0.170514963,-0.312891789,A,Y,Y,Y,Y,A,A,824332,9549,833871,10,-16.2100348,-6.431582707,A,A
scaffold_163,833184,195781,292646,179070,189962,-0.347953755,-0.310129594,-0.774321855,-0.780219675,-0.505912777,0.004080609,A,Y,Y,Y,Y,A,A,804776,8782,812195,1363,-9.217840468,-6.51773146,A,A
scaffold_164,826556,253583,276305,142912,147639,-0.105453794,-0.02938939,-0.075711706,-0.043369282,-0.049802588,0.042320852,A,Y,Y,Y,Y,A,A,770445,45570,793081,22934,-5.111847227,-4.079505909,A,A
scaffold_165,826454,375888,285751,129143,163233,0.08919945,-0.12575063,0.638287809,0.379615749,0.469543682,-0.248693632,A,Y,Y,Y,Y,A,A,734350,85427,808233,11544,-6.129432964,-3.103688885,A,A
scaffold_166,818316,386048,328059,168035,171793,-0.091394179,-0.00029259,0.296975357,0.344354965,0.308824859,0.057358036,A,Y,Y,Y,Y,A,A,734545,72717,788613,18649,-5.402071787,-3.336468415,A,A
scaffold_167,818128,340842,430370,160864,198952,0.363146871,0.179580575,0.180218617,-0.04706966,-0.262472931,-0.217309848,A,Y,Y,Y,Y,A,A,750538,64319,789358,25499,-4.952112434,-3.544587728,A,A
scaffold_168,815591,206452,361777,113365,189644,0.61753313,-0.001769294,-0.038212909,-0.701237313,-0.735290715,-0.653045976,A,Y,Y,Y,Y,A,A,792106,18328,805662,4772,-7.399136355,-5.433495345,A,A
scaffold_169,814881,244250,391630,150657,179918,0.321634157,0.188574782,-0.205951084,-0.382732439,-0.607129917,-0.166802927,A,Y,Y,Y,Y,A,A,785936,14528,799679,785,-9.990677779,-5.757406358,A,A
scaffold_170,812047,244352,296465,169162,181748,-0.24713092,-0.227653405,-0.372485504,-0.39672997,-0.204899261,-0.014266037,A,Y,Y,Y,Y,A,A,749523,36620,761866,24277,-4.971817683,-4.355231582,A,A
scaffold_171,810877,251582,298117,117308,125637,0.288986256,0.313037965,0.197682468,0.178012197,-0.170848465,-0.009691842,A,Y,Y,Y,Y,A,A,740762,60711,785311,16162,-5.602499037,-3.608958435,A,A
scaffold_172,808239,406384,339822,151460,149507,0.109253613,0.250988179,0.520862523,0.618875108,0.332064233,0.107991014,A,Y,Y,Y,Y,A,A,702767,101323,781754,22336,-5.129209201,-2.794072564,A,A
scaffold_173,807481,264076,255151,105762,100758,0.213938417,0.406875603,0.417085379,0.566300585,0.123602285,0.159193634,A,Y,Y,Y,Y,A,A,692800,107391,777935,22256,-5.12732042,-2.689554486,A,A
scaffold_174,804455,226382,259964,125831,134417,-0.009764984,0.01801842,-0.055771502,-0.071710079,-0.125551195,-0.005960148,A,Y,Y,Y,Y,A,A,710198,84655,737019,57834,-3.671689032,-3.068539101,A,A
scaffold_175,803851,252354,268174,138306,154793,-0.101282953,-0.140747439,-0.035457775,-0.118644241,-0.013719499,-0.073208038,A,Y,Y,Y,Y,A,A,716679,79502,772952,23229,-5.056319633,-3.172247889,A,A
scaffold_176,803147,241944,262706,149062,159166,-0.239051086,-0.210659249,-0.204281345,-0.219611489,-0.044774936,-0.005351715,A,Y,Y,Y,Y,A,A,745717,50962,772207,24472,-4.979726632,-3.871108054,A,A
scaffold_177,798885,404471,356608,174758,232459,-0.02760717,-0.316212014,0.307634808,-0.024692016,0.255697302,-0.322348396,A,Y,Y,Y,Y,A,A,787447,8641,796053,35,-14.43258177,-6.509675616,A,A
scaffold_178,790326,326837,314463,161960,169811,-0.099335118,-0.044616185,0.109891003,0.120887956,0.129681444,0.020975381,A,Y,Y,Y,Y,A,A,731864,54930,754882,31912,-4.564036916,-3.735885092,A,A
scaffold_179,784024,320793,348907,166862,177961,0.00759906,0.037704822,0.0399448,0.026328581,-0.047198937,-0.00363779,A,Y,Y,Y,Y,A,A,719894,58989,732988,45895,-3.99735122,-3.609244184,A,A
scaffold_180,782579,281748,304051,183926,191573,-0.331398728,-0.267156334,-0.287761059,-0.267240645,-0.035907008,0.030498842,A,Y,Y,Y,Y,A,A,751720,24256,766325,9651,-6.310986529,-4.953724267,A,A
scaffold_181,778394,406575,395429,143589,207455,0.40488352,-0.002955694,0.598531507,0.146970313,0.11410331,-0.441582766,A,Y,Y,Y,Y,A,A,732322,43104,757485,17941,-5.399806603,-4.086552976,A,A
scaffold_182,777760,281805,325616,106603,115268,0.554330922,0.564598812,0.499402487,0.465948396,-0.134473112,-0.023475662,A,Y,Y,Y,Y,A,A,645334,129414,690086,84662,-3.026974739,-2.318043428,A,A
scaffold_183,777222,240788,291329,111909,119037,0.323731786,0.357659441,0.202392259,0.192597934,-0.200884204,0.000184103,A,Y,Y,Y,Y,A,A,630137,135317,639574,125880,-2.345053003,-2.219314054,A,A
scaffold_184,759718,189524,271877,129031,157838,0.018646988,-0.149066944,-0.348379004,-0.559814916,-0.446570669,-0.201457484,A,Y,Y,Y,Y,A,A,703545,42927,719599,26873,-4.742912209,-4.03465389,A,A
scaffold_185,758493,266359,341974,173496,168852,-0.077603384,0.084550411,-0.284571542,-0.166139727,-0.286512834,0.128410243,A,Y,Y,Y,Y,A,A,703772,52818,746570,10020,-6.219181081,-3.735981274,A,A
scaffold_186,756945,226768,273088,110484,134522,0.24893716,0.087945707,0.134334648,-0.070378785,-0.194147189,-0.194735004,A,Y,Y,Y,Y,A,A,691091,50528,730693,10926,-6.063298091,-3.773694245,A,A
scaffold_187,753167,351543,317118,195639,194764,-0.35976058,-0.230282763,-0.057534369,0.028221468,0.222681535,0.095734265,A,Y,Y,Y,Y,A,A,716902,17239,731596,2545,-8.16667293,-5.37794625,A,A
scaffold_188,750895,256909,295418,177701,197143,-0.32328083,-0.350059825,-0.371235142,-0.441736117,-0.127498988,-0.060522546,A,Y,Y,Y,Y,A,A,696189,47053,719589,23653,-4.927019062,-3.887091817,A,A
scaffold_189,748106,284343,271728,149235,149800,-0.192010581,-0.074451349,0.027003495,0.100840747,0.1394694,0.08381568,A,Y,Y,Y,Y,A,A,692681,50744,721104,22321,-5.013671145,-3.770855602,A,A
scaffold_190,741964,200642,245495,123161,140138,-0.061441211,-0.124731627,-0.198964646,-0.305977042,-0.217068112,-0.097033968,A,Y,Y,Y,Y,A,A,695942,34797,723312,7427,-6.605502456,-4.321892854,A,A
scaffold_191,733039,202843,286563,134831,153889,0.031110917,-0.036614744,-0.313830576,-0.425278217,-0.42448617,-0.101469213,A,Y,Y,Y,Y,A,A,678549,45806,707539,16816,-5.394819441,-3.888815141,A,A
scaffold_192,714988,230495,262742,134925,150178,-0.09509958,-0.1266034,-0.130464935,-0.205690736,-0.114910032,-0.065247372,A,Y,Y,Y,Y,A,A,671620,34305,688779,17146,-5.328015159,-4.291114515,A,A
scaffold_193,713562,271815,290905,113713,120048,0.29855964,0.343357028,0.354182227,0.355257634,-0.023922091,0.011053836,A,Y,Y,Y,Y,A,A,573557,129492,589295,113754,-2.373062514,-2.147065271,A,A
scaffold_194,708625,274819,280508,144619,149155,-0.10080355,-0.022347592,0.023181648,0.057915626,0.044440522,0.044712406,A,Y,Y,Y,Y,A,A,648184,52410,691012,9582,-6.172091673,-3.628464094,A,A
scaffold_195,708106,259579,274518,130692,148688,0.014140605,-0.048964555,0.08695909,-0.01986805,-0.006726191,-0.096848711,A,Y,Y,Y,Y,A,A,673830,27207,693127,7910,-6.453117917,-4.630283986,A,A
scaffold_196,708020,278129,279903,159471,172248,-0.244954563,-0.233136142,-0.100582042,-0.132485601,0.064827844,-0.021925131,A,Y,Y,Y,Y,A,A,675930,21793,684734,12989,-5.720072421,-4.954873068,A,A
scaffold_197,695333,230789,299651,126561,187529,0.186860171,-0.257406044,-0.036301859,-0.524290054,-0.302706707,-0.478009767,A,Y,Y,Y,Y,A,A,666252,21691,677287,10656,-5.98989616,-4.940835143,A,A
scaffold_198,695242,200786,224430,94858,105473,0.185831872,0.155811917,0.17877103,0.105029095,-0.086605519,-0.063763507,A,Y,Y,Y,Y,A,A,608320,80528,650579,38269,-4.087440666,-2.917252485,A,A
scaffold_199,693045,210430,211347,99949,120210,0.02375846,-0.119521095,0.171030511,-0.015971024,0.067727375,-0.177023107,A,Y,Y,Y,Y,A,A,653920,16928,669097,1751,-8.577070947,-5.271547694,A,A
scaffold_200,691981,244096,307739,106846,136146,0.469582048,0.242974146,0.288869893,0.018540011,-0.260256831,-0.260351454,A,Y,Y,Y,Y,A,A,625708,63495,685801,3402,-7.65484115,-3.30075424,A,A
scaffold_201,691814,199714,225275,100776,106248,0.10394368,0.150671722,0.083738008,0.08674407,-0.099750348,0.01298449,A,Y,Y,Y,Y,A,A,658233,21260,676570,2923,-7.854154218,-4.952319188,A,A
scaffold_202,688704,196907,250724,122309,160363,-0.021020035,-0.288817091,-0.216058906,-0.527577942,-0.274583548,-0.301540608,A,Y,Y,Y,Y,A,A,656866,25441,680211,2096,-8.341513786,-4.690317298,A,A
scaffold_203,687472,251329,369779,127950,134107,0.474492246,0.529699257,0.070953196,0.082438227,-0.483083727,0.021463459,A,Y,Y,Y,Y,A,A,571459,112314,605946,77827,-2.960830423,-2.347101902,A,A
scaffold_204,685165,182690,251091,170370,138464,-0.49704725,-0.074877925,-0.802312492,-0.423865147,-0.384809919,0.388425773,A,Y,Y,Y,Y,A,A,666164,9984,673351,2797,-7.910821109,-6.05997332,A,A
scaffold_205,683989,206742,222900,105000,107776,0.029416493,0.114781116,0.074397145,0.116039788,-0.034564025,0.051621071,A,Y,Y,Y,Y,A,A,610493,59487,628549,41431,-3.923210144,-3.359306536,A,A
scaffold_206,683232,217596,237236,132581,142403,-0.217139416,-0.197233276,-0.188264525,-0.212080365,-0.050669785,-0.013837412,A,Y,Y,Y,Y,A,A,619136,44050,633852,29334,-4.433453399,-3.813012003,A,A
scaffold_207,680703,214306,250385,106324,105774,0.179089515,0.309582574,0.108159849,0.194930928,-0.150474343,0.096749507,A,Y,Y,Y,Y,A,A,592657,83239,641841,34055,-4.236237298,-2.831850951,A,A
scaffold_208,669884,244621,239219,127876,136897,-0.153002321,-0.128335997,0.032759084,0.013703428,0.106216728,-0.009077228,A,Y,Y,Y,Y,A,A,628300,36106,651503,12903,-5.657883788,-4.121105414,A,A
scaffold_209,669739,223791,297998,119832,171174,0.257698704,-0.133737161,-0.001905062,-0.437062908,-0.339148443,-0.425179417,A,Y,Y,Y,Y,A,A,639155,24107,662703,559,-10.20872208,-4.72858422,A,A
scaffold_210,669642,338371,293480,133739,161946,0.077252555,-0.075827275,0.436140899,0.239339088,0.279343667,-0.186823383,A,Y,Y,Y,Y,A,A,576739,89106,664778,1067,-9.281819352,-2.694310409,A,A
scaffold_211,665263,239649,264780,141780,143407,-0.155448137,-0.048898543,-0.145773541,-0.082945927,-0.06987008,0.072806042,A,Y,Y,Y,Y,A,A,631585,28523,646388,13720,-5.557945112,-4.468730978,A,A
scaffold_212,664391,183746,219814,102001,109625,0.05110887,0.070127197,-0.053915015,-0.078618668,-0.184568561,-0.014725225,A,Y,Y,Y,Y,A,A,631439,23301,652350,2390,-8.091890481,-4.760119963,A,A
scaffold_213,663385,250389,259373,133763,139228,-0.101239554,-0.03599851,0.001448781,0.022967844,0.023143658,0.031497491,A,Y,Y,Y,Y,A,A,606139,45841,645047,6933,-6.539574873,-3.724909158,A,A
scaffold_214,663158,170504,231641,80399,87312,0.470045923,0.474055843,0.18150837,0.141796309,-0.36808223,-0.029733633,A,Y,Y,Y,Y,A,A,600323,56507,631987,24843,-4.668927787,-3.409214312,A,A
scaffold_215,662663,211369,312522,114400,104694,0.393279177,0.644197186,-0.017367305,0.189828723,-0.490191159,0.217174457,A,Y,Y,Y,Y,A,A,636579,24049,655433,5195,-6.978905272,-4.726233032,A,A
scaffold_216,656822,254645,284378,125476,126299,0.123808463,0.237387656,0.118031844,0.187889056,-0.085321296,0.079835641,A,Y,Y,Y,Y,A,A,589623,58055,615564,32114,-4.260592003,-3.344278169,A,A
scaffold_217,650882,267536,252998,108871,118190,0.159915189,0.164438863,0.394067192,0.354868886,0.154607327,-0.029219878,A,Y,Y,Y,Y,A,A,576015,67870,596169,47716,-3.643148531,-3.085241711,A,A
scaffold_218,649598,250704,292832,180779,195350,-0.360740464,-0.349563136,-0.43128258,-0.463827232,-0.150086793,-0.022566224,A,Y,Y,Y,Y,A,A,642750,3985,646031,704,-9.839766655,-7.333174429,A,A
scaffold_219,649525,280488,287185,180269,187885,-0.384757435,-0.321444788,-0.265253404,-0.245662738,0.039959354,0.029569095,A,Y,Y,Y,Y,A,A,624419,20163,632121,12461,-5.664595499,-4.952662983,A,A
scaffold_220,644121,239913,270857,169617,180475,-0.381336104,-0.347842934,-0.402810201,-0.413039011,-0.101018774,-0.000250382,A,Y,Y,Y,Y,A,A,630963,3928,634851,40,-13.91850877,-7.327251716,A,A
scaffold_221,641268,179362,239234,125632,139770,-0.127370524,-0.158209226,-0.389371423,-0.463932105,-0.341545576,-0.064582254,A,Y,Y,Y,Y,A,A,577443,58259,595096,40606,-3.873324493,-3.309103435,A,A
scaffold_222,636692,255754,279385,128517,138768,0.063705766,0.076001775,0.08975374,0.058327768,-0.053496703,-0.021447543,A,Y,Y,Y,Y,A,A,568324,65826,588158,45992,-3.67672001,-3.109964824,A,A
scaffold_223,633436,261191,328936,123143,155494,0.360881432,0.147370468,0.181726103,-0.075506841,-0.258700006,-0.247254516,A,Y,Y,Y,Y,A,A,587925,41851,629692,84,-12.85489817,-3.812266108,A,A
scaffold_224,632881,252476,264871,171317,179529,-0.427964926,-0.372502239,-0.343563042,-0.331822335,0.004857207,0.021719135,A,Y,Y,Y,Y,A,A,627496,1418,628906,8,-16.09256217,-8.788590162,A,A
scaffold_225,632046,181354,243427,135149,147462,-0.207649918,-0.210430529,-0.478783261,-0.525285852,-0.350678019,-0.036524163,A,Y,Y,Y,Y,A,A,589465,36467,597413,28519,-4.38868516,-4.014705616,A,A
scaffold_226,631026,199120,338595,143804,125580,0.178867564,0.497374086,-0.433506727,-0.158722185,-0.691918968,0.284762971,A,Y,Y,Y,Y,A,A,617348,12421,629620,149,-12.03530544,-5.635116927,A,A
scaffold_227,625897,270451,253644,149284,163071,-0.291842019,-0.296271005,-0.045734916,-0.093885882,0.166562426,-0.038172537,A,Y,Y,Y,Y,A,A,610186,11111,617944,3353,-7.525451938,-5.779061034,A,A
scaffold_228,623082,222912,253941,120427,133418,0.019744633,-0.005037746,-0.014728379,-0.083232738,-0.114017688,-0.058525932,A,Y,Y,Y,Y,A,A,543619,74893,585935,32577,-4.168773149,-2.859676485,A,A
scaffold_229,622971,223482,265199,119071,160091,0.098663046,-0.205393079,0.005292621,-0.342485485,-0.172915102,-0.337799678,A,Y,Y,Y,Y,A,A,607842,10843,615631,3054,-7.654752033,-5.808729814,A,A
scaffold_230,618070,189881,246290,108287,122176,0.128907003,0.07781855,-0.092808498,-0.187618931,-0.301260178,-0.084832004,A,Y,Y,Y,Y,A,A,582060,31066,610007,3119,-7.611138324,-4.227715517,A,A
scaffold_231,613014,192754,238774,130174,130396,-0.181384142,-0.060831524,-0.336722393,-0.259891755,-0.234882928,0.086809066,A,Y,Y,Y,Y,A,A,578210,28777,594892,12095,-5.620028253,-4.328557818,A,A
